Epoch,Train Loss,Test Loss,MAE,MSE,RMSE,R²
1,0.9605092699165854,0.22204780639475294,0.3484612044581567,0.2220478066465415,0.4712194800376892,-55.03123144345157
2,0.7407528589731319,0.4372690320490991,0.4814523601496732,0.4372690318099,0.6612632274627686,-109.33985291012151
3,0.5823986385764669,0.8260326925096649,0.6241448772584313,0.8260326920060878,0.9088634252548218,-207.4399285210023
4,0.4713876118862955,1.022811096633314,0.6662413293399583,1.0228110966459034,1.0113412141799927,-257.0947145779417
5,0.4023433300025557,1.24791156079855,0.7162885985665015,1.2479115607104239,1.117099642753601,-313.8962493037699
6,0.35680609937234237,1.1495301466982442,0.6586731273831605,1.1495301467611911,1.0721614360809326,-289.0708215818098
7,0.33063763381009303,0.6465908198552288,0.4785934488062547,0.6465908198158868,0.804108738899231,-162.15981869609396
8,0.31486642183489494,0.9859942816896585,0.5849217097627561,0.9859942817746372,0.9929724335670471,-247.80441125895257
9,0.30155523310452004,1.2565972940595591,0.6446411410736703,1.2565972940375276,1.1209805011749268,-316.0879950438291
10,0.29015584322480237,1.5990605854638997,0.7308912318688107,1.5990605854355735,1.2645395994186401,-402.50470066684306
11,0.2888830424365816,0.8744668780893602,0.5029039327289301,0.8744668781019497,0.9351293444633484,-219.66174296671912
12,0.280074552531025,1.05248777421821,0.5581611758118661,1.0524877742260783,1.0259082317352295,-264.5832856882809
13,0.2708114979156814,1.3533362355356653,0.6279320160908789,1.3533362355702863,1.1633297204971313,-340.4989635846929
14,0.26297061089280466,1.2749062340069444,0.6013494487271565,1.2749062339817656,1.129117488861084,-320.70804721634545
15,0.26277385039509465,0.4978453191038798,0.3396659218493252,0.49784531910092916,0.705581545829773,-124.6255881058379
16,0.2605282474277117,0.5658277501003464,0.3536845236648437,0.5658277501007397,0.7522152066230774,-141.78017919577513
17,0.262384813572309,0.7780027055914406,0.4220760825103585,0.7780027056103247,0.8820446133613586,-195.32010925951016
18,0.2620083564629995,0.8824045588012066,0.4712357639838378,0.8824045588106487,0.9393638968467712,-221.66472616042978
19,0.2573126378527016,0.8869511066760983,0.44667501768852846,0.8869511067044246,0.9417808055877686,-222.8119956658224
20,0.2581049806817833,1.25906491624395,0.5649397214320887,1.2590649162612604,1.1220805644989014,-316.71067136755005
21,0.25309742040134287,0.7305519977137065,0.4261054093601812,0.7305519977089855,0.8547233939170837,-183.34646431913143
22,0.24467906708527815,1.3524574444173427,0.5775390074281787,1.3524574444802897,1.1629520654678345,-340.2772106761743
23,0.2538267816806053,0.42482677192191853,0.2804811964513181,0.4248267719286067,0.6517874002456665,-106.20019053913462
24,0.25139920259848714,0.7645347002663634,0.4101339085783925,0.7645347003088527,0.8743767142295837,-191.92161173086924
25,0.24763724280593777,0.6362054283466702,0.36706871675556196,0.6362054283938805,0.7976248860359192,-159.5391836212177
26,0.24709654034494266,0.6232155545133999,0.38046261503598494,0.6232155545181209,0.7894400358200073,-156.26133710453263
27,0.24314819136411206,0.4641134645021218,0.2819792557787475,0.4641134645461848,0.6812587380409241,-116.11373933724227
28,0.24581993809842978,0.6840806962221627,0.34864717019763763,0.6840806962473416,0.8270917534828186,-171.61996142320052
29,0.23917698931723658,0.7137452321601521,0.3667776646754069,0.7137452320783209,0.8448344469070435,-179.10546870161278
30,0.24265750825665366,0.4195222016225187,0.2916856567595775,0.41952220164927123,0.6477053165435791,-104.86164273036198
31,0.24377378776922182,0.5930177604736129,0.3212610152948871,0.5930177604846286,0.7700764536857605,-148.64126820078673
32,0.2438487538817961,0.5033785908674072,0.29361037042100924,0.5033785909114702,0.7094917893409729,-126.0218461375575
33,0.24284550882666026,0.6149996543196024,0.31823206583327335,0.6149996542251817,0.7842191457748413,-154.1881483719693
34,0.24236248004473163,0.7451147405902938,0.3669269287124495,0.7451147405714097,0.863200306892395,-187.0212063852615
35,0.24260672249709134,0.6750886689792669,0.3617492416225022,0.6750886689068777,0.8216378092765808,-169.35092588230285
36,0.2416745273527152,0.529560364501761,0.304160257411338,0.5295603645033348,0.7277089953422546,-132.62851808753535
37,0.2418009998289393,0.6581770739363252,0.3482342855673378,0.6581770739992724,0.811281144618988,-165.08347779237735
38,0.23556183159527336,0.32060931138687404,0.22280675155180588,0.32060931137113724,0.5662237405776978,-79.9021030185511
39,0.23944975204037125,0.43897385023611407,0.2929927148566174,0.43897385025814556,0.6625509858131409,-109.77004440124833
40,0.2362162014268189,0.2983664809423737,0.27103918036081076,0.29836648098958407,0.5462293028831482,-74.28937846212212
41,0.24090900068192084,0.6924714642211092,0.37382317614134875,0.6924714642305512,0.8321487307548523,-173.73727602295205
42,0.23255927866985693,0.5461984927760025,0.3058298231681935,0.5461984927099081,0.739052414894104,-136.82695997447684
43,0.23345565229110307,0.6379677784079276,0.3309760857253483,0.6379677783292437,0.798728883266449,-159.9838925269439
44,0.2369269656420709,0.2668881200350646,0.20190107287367542,0.2668881200122463,0.5166121125221252,-66.34617309558894
45,0.236030256496119,0.462377330899078,0.2566334898865378,0.46237733090852007,0.6799833178520203,-115.67564581523058
46,0.23877741990332293,0.7725486016110072,0.3755976064037227,0.7725486015858284,0.8789474368095398,-193.94382831565164
47,0.23752624087739402,0.7814429864582048,0.3763298009105136,0.7814429864707942,0.8839926719665527,-196.18822489656435
48,0.23982323438264577,0.8419483252250982,0.40841075013042416,0.8419483253321083,0.9175774455070496,-211.45605706524367
49,0.23673002720801467,1.100802447396062,0.48860138034915607,1.100802447440125,1.0491912364959717,-276.77494242137453
50,0.2380559024536405,0.5021289733214003,0.2806896091983618,0.5021289733843475,0.7086105942726135,-125.70651940708696
51,0.2383700567386438,0.3615358674141214,0.2498710132826091,0.36153586743300553,0.60127854347229,-90.229452653381
52,0.23603382873688378,0.528422121864612,0.3147771589883669,0.5284221219023804,0.7269265055656433,-132.3412955493979
53,0.23836955189018758,0.29453343598559883,0.2113838651884268,0.2945334359777304,0.5427093505859375,-73.32215327113333
54,0.2353715499781342,0.26243324417411207,0.2153009806481016,0.26243324416152264,0.5122823715209961,-65.22203598469608
