Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.0990264336394489,1.0358799047861995,1.0832438136041984,0.31323679245435276,1.0832438137247176,1.0407899618148804,-0.08324377810962935
2,0.9959391300457677,0.9412492342088435,1.2192975312997023,0.404333408670111,1.2192975314045018,1.1042180061340332,-0.21929749131621445
3,0.9162086976431083,0.8672062820546917,1.2979895192764617,0.4147512410866035,1.297989519239782,1.1392934322357178,-0.297989476564245
4,0.8545686177531208,0.8102007953887475,1.4617136796660475,0.4797606533490694,1.461713679425009,1.2090134620666504,-0.4617136313665191
5,0.8098416045830613,0.7695374739282729,1.625658555496525,0.5279371572641226,1.6256585554126854,1.2750130891799927,-0.625658501963986
6,0.7775719475514815,0.7387835223044249,1.7539192325996829,0.5653350964745323,1.7539192327988016,1.324356198310852,-0.7539191751331242
7,0.7528575377964084,0.7147783842821097,1.8958670183311122,0.5995747952173044,1.8958670182682325,1.376904845237732,-0.8958669559355699
8,0.7315571848214524,0.6932784353846947,2.0461656382070794,0.6306910684187333,2.046165638248999,1.430442452430725,-1.0461655709747908
9,0.7153403892582287,0.6759945714511276,2.16454609931072,0.6602298940721449,2.1645460993736,1.471239686012268,-1.164546028207257
10,0.7001862565035427,0.6660030019464225,2.2549662457117505,0.6813191737290267,2.2549662458899093,1.5016545057296753,-1.2549661717507163
11,0.6892157694437256,0.6489173100994556,2.264117974824958,0.7016166595836262,2.2641179750555165,1.504698634147644,-1.2641179006154313
12,0.6770655135631211,0.6370633659587761,2.4429638501169917,0.7302645858932327,2.4429638499178727,1.5629984140396118,-1.4429637695976605
13,0.6665349602435138,0.6248407991071747,2.474423643819906,0.7361866835499857,2.4744236437151064,1.5730301141738892,-1.474423562360553
14,0.6573422626697311,0.6149697816607469,2.5133815867349014,0.7517483712814667,2.5133815869445,1.585364818572998,-1.5133815043090806
15,0.6487856084293967,0.60761804713826,2.4959439777366734,0.7358863055994223,2.4959439777157137,1.5798556804656982,-1.4959438956536109
16,0.6412752908447777,0.5974538037670778,2.518461588935374,0.7499721209295503,2.5184615888148545,1.5869662761688232,-1.5184615060124136
17,0.6341111914933539,0.5915224562156924,2.6271395636243478,0.7797748392754859,2.6271395636767476,1.6208453178405762,-1.6271394773011725
18,0.6270255215141052,0.5805309303010998,2.6462429138393357,0.7706217587491968,2.6462429138393357,1.62672758102417,-1.6462428268356768
19,0.6213433716906593,0.5764666602442218,2.503818519782725,0.7565540121204251,2.503818519845605,1.582345962524414,-1.5038184375246013
20,0.6155779776416472,0.5696914242390642,2.6816440635624823,0.7827113764312241,2.681644063604402,1.6375726461410522,-1.6816439754368178
21,0.6097533826032818,0.5666741810867058,2.675707850879038,0.7783707448414394,2.6757078507689984,1.6357591152191162,-1.675707762796586
22,0.6065982782398753,0.5594284846303389,2.677658677798706,0.7902408311655233,2.6776586778982656,1.6363554000854492,-1.6776585898617133
23,0.6004091557852624,0.5528269619159273,2.7418246625281952,0.8014399276565719,2.741824662533435,1.6558455228805542,-1.7418245723872223
24,0.5949552836728842,0.5502389057156419,2.8738488013240007,0.8242163673442798,2.8738488013764005,1.695243000984192,-1.8738487068894738
25,0.5922964737958896,0.5448885447449154,2.9101910513361897,0.8413267246235858,2.91019105123139,1.7059282064437866,-1.9101909555495964
26,0.5876323073849069,0.5427064774508875,2.697825200689363,0.8066249167368962,2.697825200804642,1.6425057649612427,-1.6978251121050518
27,0.5836779706607975,0.537164818895778,2.89529749081816,0.8396902551127005,2.89529749081816,1.7015573978424072,-1.8952973956260393
28,0.579966462919859,0.5321376577958482,2.8346175395656417,0.8371238448174445,2.8346175394818025,1.683632254600525,-1.834617446284728
29,0.5763671608281992,0.5276311486686355,3.0563319181190742,0.8656249879113921,3.0563319181190742,1.7482367753982544,-2.0563318176324343
30,0.5723051333980033,0.5263085163472581,3.1158676204258926,0.8873212605885097,3.115867620383973,1.7651820182800293,-2.1158675179399067
31,0.5692362061120664,0.5182220337044059,3.0779370370251793,0.8866359124236054,3.077937037053999,1.75440514087677,-2.077936935857022
32,0.5654075020982811,0.5167477221389271,3.029272632389278,0.8921889185433859,3.029272632436438,1.7404805421829224,-2.029272532839458
33,0.5620359097526924,0.5152377729409748,3.195247432231903,0.9209179483141218,3.195247432247623,1.7875254154205322,-2.195247327193693
34,0.5575024255184027,0.507377412392921,3.3237353704394876,0.9419869010422256,3.3237353703923276,1.8231115341186523,-2.323735261113948
35,0.5546223394405272,0.5043337124285693,3.153053580525157,0.9273327953212864,3.153053580415118,1.7756839990615845,-2.1530534767484455
36,0.5513736674677251,0.5008306055714857,3.192031016438872,0.9432652003948505,3.1920310164493517,1.7866255044937134,-2.1920309115011722
37,0.5480388832040715,0.4991979207711258,3.214461113526271,0.9519781182676881,3.2144611135891505,1.7928917407989502,-2.21446100790351
38,0.5449032744227458,0.49504149962741484,3.2207018282046684,0.9470534464238765,3.2207018282334885,1.7946314811706543,-2.2207017223426644
39,0.5417794809262141,0.4930939977930993,3.2877287343046167,0.9724951250264933,3.287728734260077,1.8132095336914062,-2.28772862616553
40,0.5394074717200634,0.4978464054948685,3.070391454780495,0.9403913934309404,3.070391454848614,1.7522531747817993,-2.0703913538997223
41,0.5365066607936735,0.48868776744173975,3.3407530789532505,0.9932410508878938,3.3407530790580497,1.8277727365493774,-2.340752969220159
42,0.5351257340693893,0.48293889183871114,3.4765753764660805,1.0067440076136327,3.47657537650276,1.8645577430725098,-2.4765752621992787
43,0.5317955288175451,0.48091443402592393,3.4163933251978276,1.010201605115618,3.4163933252083076,1.8483487367630005,-2.4163932128835026
