Epoch,Train Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.0929610320312761,0.9528710568837162,0.21287634920235118,0.9528710568845645,0.976151168346405,0.1714815338381307
2,0.9162350174516413,0.8397218395874106,0.24932693908497697,0.8397218395878348,0.9163634181022644,0.26986443180189945
3,0.8142653421330742,0.7328319422095644,0.26727687000047506,0.732831942211261,0.8560560345649719,0.36280487026184005
4,0.7425938259170787,0.6741744229523587,0.27295866979494543,0.6741744229506621,0.821081280708313,0.41380740364295343
5,0.6960442165802656,0.6268837619252646,0.2809033304822753,0.6268837619150851,0.7917599081993103,0.4549264886040194
6,0.6613648897608884,0.5929924831511992,0.26385176848214265,0.5929924831511992,0.7700600624084473,0.4843948517102783
7,0.6331937526444588,0.5725793990057475,0.27298227896196864,0.5725793989972646,0.756689727306366,0.5021439658749454
8,0.6123914148431242,0.5496860906654795,0.24127976397345283,0.5496860906663278,0.7414081692695618,0.5220496273667881
9,0.5934790933035556,0.5345151870229732,0.26259501534416047,0.5345151870204283,0.7311054468154907,0.5352406816318698
10,0.5800439937653803,0.5142631178604509,0.2564088683946521,0.5142631178583301,0.7171213626861572,0.5528497937541812
11,0.5654323226746873,0.5102168142394319,0.2720290746149191,0.5102168142381595,0.7142946720123291,0.556368042361679
12,0.557698584950563,0.49541877327798833,0.2651382124561065,0.49541877328053324,0.7038599252700806,0.5692348936610551
13,0.5482806814518973,0.4836457415407439,0.2485361574831631,0.48364574154159223,0.6954464316368103,0.5794715087077057
14,0.5362983842257509,0.47831016313231617,0.27159032454648646,0.4783101631272264,0.6915997266769409,0.5841107778008505
15,0.5319071551485398,0.49602540829272473,0.2769581410250468,0.4960254082901798,0.7042906880378723,0.5687074263777525
16,0.5248013686405697,0.47036553299041567,0.23422737237221694,0.47036553299211226,0.6858320236206055,0.5910186093759735
17,0.5154246556784134,0.4569745510112489,0.23727239382154344,0.4569745510053108,0.6759989261627197,0.6026620272087917
18,0.5067553784303406,0.4486847790256083,0.23596778540843089,0.4486847790243359,0.6698393821716309,0.6098699585620273
19,0.500935469794119,0.4518044435152035,0.25618807047683556,0.4518044435202933,0.6721640229225159,0.6071574198355588
20,0.49924196103458907,0.4405642130608224,0.234733614986176,0.4405642130591258,0.6637501120567322,0.6169307658026834
21,0.490910386259244,0.4498475530212057,0.2121296390156451,0.44984755302417473,0.6707067489624023,0.6088589301297133
22,0.4882918173666981,0.43614347981418183,0.2484090435169667,0.4361434798163026,0.6604115962982178,0.6207745798205315
23,0.48122007578207004,0.46052694278306344,0.24151677872506738,0.46052694278603246,0.6786213517189026,0.5995732334332807
24,0.48918525198313134,0.4649518822993883,0.2619805389475092,0.4649518822993883,0.6818737983703613,0.5957257620760846
25,0.47355180618382153,0.4220072615238083,0.240103479236836,0.42200726152592904,0.6496208906173706,0.6330659783373074
26,0.47578033945068926,0.421813611642288,0.2368318397743914,0.4218136116405914,0.6494718194007874,0.6332343563196305
27,0.47135482130838213,0.4753636444356709,0.20880622683523675,0.47536364443736756,0.6894661784172058,0.5866727667791083
28,0.46622659614313877,0.42648109649537597,0.22281687604149966,0.42648109649452765,0.6530551910400391,0.629175992531501
29,0.4632840025280243,0.4220082191982628,0.2482993463225019,0.42200821919741455,0.6496216058731079,0.6330651456448833
30,0.45721608388034624,0.41985782549051576,0.26693932624364325,0.41985782549645384,0.647964358329773,0.6349349063831191
31,0.4587389252129102,0.4062670929870416,0.2171178966994765,0.40626709298746577,0.6373908519744873,0.6467520066833198
32,0.45673121071471756,0.4168153917755188,0.2459873132739349,0.4168153917763671,0.6456124186515808,0.6375802931864574
33,0.45649095183427557,0.4780951437424666,0.19044546270430204,0.4780951437416183,0.6914442181587219,0.5842977364982229
34,0.4525704973234473,0.4052596040066664,0.23263674364347306,0.4052596040036973,0.6366000175476074,0.6476280152696609
35,0.45119264888888594,0.3997644003383967,0.2172135412048319,0.39976440033988125,0.6322692036628723,0.652406078028412
36,0.447494113341065,0.41783282679237266,0.24283588104960344,0.41783282679237266,0.6463999152183533,0.6366956365555421
37,0.44888055594856907,0.41739078472014995,0.24858450015503575,0.41739078472269486,0.6460579037666321,0.6370799907815439
38,0.43448306172943213,0.3907645503045245,0.23023983244063656,0.390764550306009,0.6251116394996643,0.6602314200743022
39,0.4432755650501361,0.45014005126377504,0.25145490598694875,0.45014005126462336,0.6709247827529907,0.6086046038053059
40,0.4409444350294218,0.3855168681229527,0.22262904267504915,0.38551686812231645,0.62090003490448,0.6647942636640249
41,0.4291388878691355,0.4146891307540863,0.23712758223668162,0.41468913075620706,0.6439635753631592,0.6394290706326342
