Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.1055282152498893,1.0408540514719171,1.144763937088487,0.41150971403750747,1.144763937062287,1.0699363946914673,-0.14476389942452883
2,0.9863757426020863,0.8993378683890537,1.4261081707277796,0.5110455737847548,1.4261081705286607,1.194197654724121,-0.4261081236408153
3,0.8674673230112608,0.7861842486832423,1.8962105511182175,0.6793201328843504,1.8962105509505385,1.3770296573638916,-0.8962104886065811
4,0.7771272345472755,0.702333356868497,2.375675363602219,0.811504638168838,2.3756753632668612,1.5413225889205933,-1.3756752851589718
5,0.7107906077678056,0.6351847018982537,2.3421368792500132,0.7707230490118593,2.342136879480572,1.5304040908813477,-1.342136802475367
6,0.6612674630529704,0.5970565609847284,2.600625626223071,0.7930525647899607,2.6006256261392315,1.6126455068588257,-1.6006255406353862
7,0.6119675131499919,0.5403515616455302,2.4488195265199617,0.764495649100005,2.4488195263522825,1.5648704767227173,-1.448819445839546
8,0.5806128166885662,0.5085484403583466,2.4478420238286094,0.7557173127708854,2.447842023901969,1.5645581483840942,-1.4478419434213707
9,0.5641864935465947,0.4858037430063351,2.218928975919855,0.7029541344118643,2.2189289760036948,1.4896069765090942,-1.218928903049342
10,0.538114617350042,0.46887655787656396,2.338620834139268,0.7225639914680313,2.3386208340449484,1.5292550325393677,-1.3386207571553448
11,0.5240177837938946,0.4487335231295976,2.0228432093196558,0.6402503867463751,2.022843209306556,1.422266960144043,-1.0228431427991467
12,0.5010153951537526,0.4360663003750137,2.363305885214164,0.7312475895436256,2.363305885229884,1.5373047590255737,-1.3633058075286808
13,0.49152525251803864,0.42214055101793657,2.337511783500294,0.7583687091450115,2.337511783552694,1.5288923978805542,-1.3375117066995537
14,0.48282107144868275,0.4049013673311861,2.182253640688628,0.6646270134789604,2.182253640717448,1.4772452116012573,-1.1822535689689135
15,0.46273968797637877,0.4053720411809347,1.9486428944222876,0.578569828243046,1.9486428944275274,1.3959379196166992,-0.9486428303596899
16,0.4708991230481641,0.3927531465751472,2.380118552042888,0.7409874470679314,2.3801185520717074,1.542763352394104,-1.3801184738177343
17,0.4594408165481055,0.39708324830770014,2.1287240386488184,0.6254738987933148,2.1287240386540582,1.4590147733688354,-1.1287239686654797
18,0.45367987840206153,0.37964857074795855,2.259356432779805,0.6937498955779023,2.259356432724785,1.5031156539916992,-1.2593563584412508
19,0.4444463641575952,0.37783410434375375,2.3940805505358584,0.6913440455761585,2.3940805505437184,1.5472817420959473,-1.3940804718307
20,0.4357838668983031,0.3806840670264122,2.7942540917301573,0.7710480045171885,2.794254091724917,1.6716022491455078,-1.7942539998549196
21,0.43505507097298374,0.3800468974041604,2.096516160050269,0.6042405232256586,2.096516160051579,1.4479351043701172,-1.096516091121937
22,0.4364052639404574,0.3935952953883326,3.05316527266522,0.7962172156113845,3.0531652726626004,1.747330904006958,-2.0531651722800737
23,0.4232222816088769,0.3541237224290256,2.378258805969914,0.6749986657781916,2.378258805943714,1.5421603918075562,-1.3782587277508864
24,0.417747648077801,0.401563854557158,2.070152084826113,0.620565760581048,2.070152084837248,1.4388023614883423,-1.0701520167744092
25,0.4123218940629856,0.3411632843315601,2.514696423656993,0.6750272584799882,2.5146964236641978,1.5857794284820557,-1.5146963409855485
26,0.41445535789507026,0.3538407026168134,2.472844071771172,0.6614361482295361,2.4728440717636393,1.5725280046463013,-1.4728439904610195
27,0.4012061967918226,0.340319318417353,2.598223237038969,0.6777696816737835,2.5982232370343836,1.6119005680084229,-1.5982231516095249
28,0.4161707944130382,0.34674574046183426,3.1392350483901064,0.7700059911130549,3.1392350483796263,1.7717887163162231,-2.139234945167282
29,0.4050796112612681,0.32466207076747394,3.0155311981950486,0.7697455827168056,3.0155311981983237,1.7365285158157349,-2.0155310990531374
