Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.0938766671643032,1.0305972325369153,1.0686844647895586,0.27636846105869,1.0686844647423988,1.0337719917297363,-0.06868442960599541
2,0.9936228409272383,0.9407651375100136,1.1882873518063308,0.3476404046226334,1.1882873516910515,1.0900859832763672,-0.18828731262232257
3,0.9180788825434274,0.8720559071506216,1.360073931489631,0.4398787762280349,1.3600739314581913,1.166222095489502,-0.3600738867414317
4,0.8607555009479775,0.8176415461995655,1.5299726313514697,0.5029801057511634,1.5299726312152304,1.2369205951690674,-0.5299725809125104
5,0.8190491537345684,0.7815181386417027,1.7452298989056887,0.5719171382044698,1.745229898989528,1.3210715055465698,-0.7452298416095402
6,0.7869545376993066,0.7623691004345712,2.014231699865598,0.6511592177296733,2.0142316997607987,1.4192363023757935,-1.0142316335365202
7,0.7612014712588792,0.7202563349366666,2.056286141848826,0.6780702252649999,2.0562861417859466,1.4339756965637207,-1.0562860741789946
8,0.7383264277336732,0.7013096172469246,2.460919797852799,0.764898755293626,2.460919798188157,1.5687319040298462,-1.4609197172775858
9,0.7191379078913782,0.6793747217990757,2.6971146889073507,0.8298808814038288,2.697114688697752,1.6422895193099976,-1.6971146000215218
10,0.7034863466568391,0.6601372982081952,2.842979284321869,0.8565617500766293,2.84297928413323,1.686113715171814,-1.8429791906612367
11,0.6893855506640939,0.6464328634506785,2.97980242566879,0.8801722992278718,2.9798024252495923,1.7262104749679565,-1.9798023272791028
12,0.6774392074981815,0.6353135306315597,3.390518759237541,0.9382162821423876,3.3905187587764236,1.8413361310958862,-2.3905186473023274
13,0.6656634685666579,0.6204858541556924,3.3789970104707465,0.9482307543806977,3.378997010072509,1.8382048606872559,-2.378996898977227
14,0.6560944085267233,0.6139724931356424,3.6593799299758216,0.9732010838644846,3.65937993026926,1.9129506349563599,-2.659379809955497
15,0.6474404494858967,0.6006254634035821,3.590682774680001,0.9881472599322979,3.5906827748476804,1.8949097394943237,-2.590682656792555
16,0.6388113964154513,0.5945073214934591,3.8932329669018366,1.0166239422179841,3.8932329673419943,1.9731277227401733,-2.8932328393395683
17,0.6310911953900215,0.5871968620353275,3.9735086590244877,1.0276319897201036,3.973508658752009,1.9933661222457886,-2.9735085281102642
18,0.6229704588280087,0.5751314391385239,4.109827367164277,1.0642522721342988,4.109827368128431,2.027271032333374,-3.1098272330047747
19,0.6162353856103232,0.5685777827465793,4.089845580399691,1.0695087505172898,4.089845580441611,2.022336721420288,-3.0898454459749196
20,0.6096717020585923,0.5628339313678998,4.185743133479423,1.0883853109171102,4.185743133605182,2.0459089279174805,-3.185742995985553
21,0.6040626864319808,0.5570582108569991,4.191458395255791,1.0993954196552653,4.191458394543155,2.047305107116699,-3.1914582567356193
22,0.5985037838155483,0.5495703313307664,4.40925969509502,1.1148787962525755,4.409259695388458,2.0998237133026123,-3.4092595504200114
23,0.5918524439384959,0.5456393743640096,4.205082715134044,1.0935291351486038,4.205082714798686,2.0506298542022705,-3.205082576543207
24,0.5860191335142507,0.5430181889889713,4.293235105477192,1.1032835785582826,4.293235105120874,2.072012424468994,-3.2932349639671044
25,0.5834300542081988,0.5343836296243083,4.564072872148765,1.1405828835623606,4.5640728726098825,2.136368989944458,-3.56407272255146
26,0.5768024599081939,0.5314189987971883,4.603766334214053,1.1489358867184147,4.603766334507491,2.145638942718506,-3.6037661831440193
27,0.5745348319101514,0.5254624576844437,4.796680550281818,1.1634520919296767,4.796680550617176,2.1901323795318604,-3.7966803929110355
28,0.5700623160136371,0.5201381126152008,4.726272918056655,1.1581550696236746,4.726272917888977,2.173999309539795,-3.726272762497711
29,0.5657503354942012,0.5164894572818676,4.592925850852505,1.1515127096490545,4.5929258516909,2.143111228942871,-3.5929257006838435
30,0.5612774586650484,0.5145128284908516,4.729017638981997,1.180336565248259,4.72901763852088,2.1746304035186768,-3.7290174830393727
31,0.5571737342444643,0.5080096439158657,5.058219539050217,1.2102339651506027,5.0582195395113345,2.2490484714508057,-4.058219373206267
32,0.5541160115276383,0.5063144502412412,4.9609025434976095,1.1994078139001196,4.960902544126406,2.2273082733154297,-3.9609023810209445
33,0.5505043072465524,0.5002811575451395,4.908993838362641,1.1801351568620284,4.90899383861416,2.2156248092651367,-3.9089936772153626
34,0.5457213231218071,0.494253464427191,4.7699024654273146,1.1660911075047085,4.769902465259636,2.1840105056762695,-3.7699023084339096
35,0.5420834499496314,0.4905000685621373,4.754711888661752,1.1637101678533868,4.754711888158714,2.180530309677124,-3.754711731832427
36,0.5371943131175446,0.49360282733131794,4.873989721665016,1.179869925740001,4.873989721539257,2.2077114582061768,-3.8739895612913307
37,0.5337981666039977,0.4889403278850881,5.1286814116187145,1.1913171246287586,5.128681411241437,2.2646591663360596,-4.128681242619711
38,0.530733806646182,0.4783839517869354,4.851213280409247,1.167850215932825,4.8512132807026855,2.202547073364258,-3.8512131212036076
39,0.5275731149692681,0.47732750467554946,4.7071169076385075,1.156905728497348,4.707116908015785,2.169589042663574,-3.7071167532543345
40,0.5223439738173589,0.4756495948919316,4.844352229985562,1.1568860843993805,4.844352230111321,2.200989007949829,-3.8443520708378225
41,0.5192581181973964,0.47016818294683543,4.906619759053974,1.1782455649533115,4.906619759640851,2.2150890827178955,-3.906619598320108
42,0.5169594650826572,0.4667197657631708,4.9113735851245925,1.1689511041326837,4.911373584411956,2.2161619663238525,-3.9113734229349175
43,0.5140348866366694,0.4749932278028742,5.323637325932691,1.2034532420818622,5.323637325723093,2.3073008060455322,-4.323637150691571
44,0.511090819597467,0.46223177487224787,5.032905960855903,1.1750025056273072,5.032905961023582,2.2434139251708984,-4.032905795550779
45,0.5080124815653767,0.456310104405484,4.962432696774766,1.1715351323767023,4.962432696145969,2.227651834487915,-3.9624325329901993
46,0.5050069309777718,0.4557236676619635,4.808384410048579,1.1541575223063374,4.8083844097970605,2.192802906036377,-3.8083842517061184
47,0.5028995794207635,0.450649765255047,5.223031771010095,1.1872482252016172,5.223031771345453,2.285395383834839,-4.223031599621659
48,0.49857044674148676,0.4482507490876204,5.110246648770767,1.182098563340994,5.110246648561168,2.2605855464935303,-4.110246480545544
49,0.4962880992251666,0.44782940553157735,4.897478032667558,1.177780834197998,4.897478032457959,2.213024616241455,-3.897477871437781
50,0.4931161990091648,0.4413526294413711,5.040395906267586,1.1838402600340792,5.040395905764548,2.2450826168060303,-4.040395740045489
51,0.4910205987903198,0.44016440839667775,4.9628212113838925,1.1622906138661144,4.962821210545498,2.227739095687866,-3.962821047376954
52,0.48743510465945433,0.43813772958203007,5.231318797094481,1.199721693982135,5.231318798058636,2.28720760345459,-4.231318626062379
53,0.48712843349365464,0.4340947982320671,4.884863720744521,1.1660017364627713,4.884863720031885,2.2101728916168213,-3.8848635594264422
54,0.48256654254485687,0.433602662667854,5.186332969395669,1.1929644166087057,5.186332970150224,2.2773520946502686,-4.18633279963302
55,0.48145589637428166,0.44099846323023956,5.299453018453095,1.193898973758404,5.299453018243496,2.302053928375244,-4.29945284400711
56,0.47872517561951916,0.4258114276319435,5.170002230473927,1.1937929623362782,5.170002229509773,2.27376389503479,-4.1700020595294935
57,0.4759698798018389,0.42941202873626527,5.137349200878824,1.198594807425698,5.137349200333868,2.2665722370147705,-4.137349031427161
58,0.4730746518579712,0.42314648662714066,5.036707904581185,1.1774839740166296,5.03670790370087,2.2442610263824463,-4.0367077381030665
59,0.47015760759000746,0.44266477631573553,5.198204452415089,1.1686015830825973,5.198204452121651,2.2799570560455322,-4.198204281214133
60,0.47129240476631656,0.41895969132002003,5.052042282976947,1.1744018975561792,5.052042283144626,2.2476749420166016,-4.052042117042656
61,0.46722861265483223,0.42007018506765914,5.232820136041432,1.1875653158753783,5.23282013633487,2.2875359058380127,-4.232819964289252
62,0.4668578902922695,0.41872199889686373,5.066690905286388,1.1848636578360756,5.066690905957104,2.2509310245513916,-4.066690739373513
63,0.4652691893186874,0.4132593749835661,4.945274018414728,1.1674275588989258,4.945274018959685,2.223797082901001,-3.9452738563680603
64,0.46118695460847015,0.41113681725278617,5.0759492458668385,1.1810015456021488,5.0759492458668385,2.2529866695404053,-4.075949078978851
65,0.46026856518338527,0.4103694141662134,5.083145131996044,1.187367633007385,5.0831451321637235,2.2545831203460693,-4.083144965039148
66,0.45772746249082835,0.40627554057236387,4.8391328506997,1.1432236615484888,4.839132850993138,2.199802875518799,-3.839132691891243
67,0.45537477369564255,0.40517242212373367,4.7927386795871865,1.149958449269389,4.792738678790711,2.189232587814331,-3.7927385212141713
68,0.4538625102836442,0.4041220959348504,4.818603823807213,1.1447297000465813,4.818603823178417,2.195131778717041,-3.818603664751479
69,0.4521577974394739,0.4021078036728935,4.948446104385041,1.1550489840664706,4.948446103420887,2.224510431289673,-3.9484459407249703
70,0.4509544546494234,0.39932748528127,5.005865064120555,1.158675317785242,5.005865064791271,2.2373790740966797,-4.0058649002075235
71,0.44818667418917535,0.40261388174754237,4.996649455639032,1.1625045250274322,4.9966494563935875,2.235318660736084,-3.9966492921128323
72,0.4470872901200995,0.3944756011705833,4.775773824440254,1.1468641554235102,4.775773824314495,2.185354471206665,-3.775773667295729
73,0.44523584868772415,0.39395279380890785,4.7918154318856665,1.1495627180246206,4.791815432514463,2.189021587371826,-3.791815274968279
74,0.44410697460888937,0.39461434023606273,4.714319541223756,1.1493657058464302,4.714319541433356,2.171248435974121,-3.714319386435095
75,0.4425511272279651,0.39188193233783986,4.676413407705643,1.158093462891631,4.676413407454124,2.162501573562622,-3.6764132537021483
76,0.440876753471552,0.39219137060137005,4.997544724464417,1.1618717386853563,4.997544723667941,2.2355189323425293,-3.9975445593577517
77,0.4403332292691345,0.3913813717961994,4.834334976770066,1.149846110207694,4.834334977063504,2.198712110519409,-3.8343348181193537
78,0.4378680861259521,0.38752920647308586,4.818864889985912,1.1598182563781738,4.818864889818234,2.1951913833618164,-3.818864731382712
79,0.43699648458674495,0.38751559862600293,5.177838328801669,1.1885486002073182,5.177838328717829,2.275486469268799,-4.177838158479913
80,0.43536350537126545,0.38288995860078356,4.675037885139277,1.1590956967951178,4.675037884258962,2.1621835231781006,-3.6750377305522113
81,0.43428750263444066,0.387880382481173,5.009328956928882,1.1665670270605402,5.009328957180401,2.2381529808044434,-4.0093287924827665
82,0.4325437006481096,0.3812985535920144,4.888655997301196,1.1827034732902444,4.888655996798159,2.2110304832458496,-3.8886558360680326
83,0.4313704609359849,0.3811021513357878,4.679230850450285,1.1532380246382494,4.679230850073007,2.1631529331207275,-3.679230696228399
84,0.4301396885460863,0.37933789491312064,4.545860806884346,1.1643758605705512,4.5458608078485,2.1321024894714355,-3.5458606583888574
85,0.4289234403967818,0.3790709398712489,4.72737905226173,1.168512446791261,4.727379052429409,2.1742537021636963,-3.727378897001775
86,0.42750747757613045,0.37628731257692916,4.523005568125746,1.1429596959417994,4.523005568503024,2.1267359256744385,-3.523005419794819
