Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.105963496421884,1.0294849024119042,1.0796606681147118,0.28532699838575426,1.079660668104232,1.039067268371582,-0.07966063260695111
2,0.991808617124171,0.9401396251651635,1.293741439333984,0.4226291429079496,1.2937414392344244,1.137427568435669,-0.2937413966985567
3,0.9204643748058494,0.8797292008330322,1.5404511505769831,0.5216072535252834,1.540451150430264,1.2411490678787231,-0.5404510997830292
4,0.8713538993904801,0.8431560400681397,1.935440944979479,0.6179314175909693,1.93544094484324,1.3912012577056885,-0.9354408812094583
5,0.8343284408884002,0.8095440726518153,2.2209206412860327,0.7176671606000963,2.2209206417681098,1.490275263786316,-1.2209205687482743
6,0.80283791556575,0.7737915506861669,2.5820641990254867,0.7497763197343428,2.5820641989311675,1.6068803071975708,-1.5820641140375882
7,0.7768036433180244,0.7619000005771546,2.7936405162320033,0.7828512343836355,2.7936405162948827,1.6714186668395996,-1.793640424445059
8,0.7578759443464573,0.7209960370658463,3.012780792914249,0.8436758816687615,3.012780792599851,1.73573637008667,-2.0127806935450927
9,0.7387395551736039,0.7027430009894833,3.2015254760960956,0.8908990460490133,3.201525476305694,1.7892807722091675,-2.201525371045354
10,0.7222757362426456,0.6850733988464971,3.4888634551671833,0.9416175398355002,3.488863454873745,1.8678499460220337,-2.488863340166254
11,0.7077468625013521,0.6720377081636028,3.590232274806434,0.9561874005873124,3.5902322744920356,1.894790768623352,-2.590232156451722
12,0.6963655464498364,0.6595804254367589,3.814130448409489,0.9984985742464171,3.8141304483256495,1.9529799222946167,-2.814130322923971
13,0.684754976608542,0.651901740827443,4.041700035751521,1.0155006261972281,4.041700035500003,2.0103979110717773,-3.041699902616249
14,0.6759706254946705,0.6436270680521772,4.08133399857335,1.0477127325456221,4.08133399869911,2.020231246948242,-3.0813338645122634
15,0.6664548929803502,0.6282945680829941,4.254760723317062,1.070520755809742,4.2547607230655435,2.0627071857452393,-3.2547605831767425
16,0.6584552542731721,0.6252986070831207,4.083134094081082,1.0527390613765506,4.083134094102042,2.020676612854004,-3.0831339598560126
17,0.6509730465930821,0.611489804126621,4.327291516555535,1.072236941243266,4.327291516492655,2.080214262008667,-3.3272913742191728
18,0.6448055338646144,0.6080715776377391,4.2063134282211685,1.0656094549828834,4.206313428315488,2.0509297847747803,-3.206313290019545
19,0.6386898458272415,0.600061596866872,4.4519989594836815,1.0982164524204128,4.4519989594836815,2.109976053237915,-3.4519988131100448
20,0.6329423381277632,0.5920129833369594,4.365594502620644,1.0885084441153559,4.365594502442486,2.08940052986145,-3.3655943589096706
21,0.6265445769338603,0.5892109755149275,4.451214196535258,1.0909000936654898,4.451214196336139,2.109790086746216,-3.4512140499883035
22,0.6223316389874286,0.5908755784677203,4.35380812729322,1.076007316505516,4.353808127083621,2.086578130722046,-3.353807983938321
23,0.6166688491492863,0.5831519336532481,4.405215681917065,1.0876418205093552,4.4052156820323445,2.098860502243042,-3.405215537196857
24,0.6117530965118785,0.570680729382568,4.573963470689543,1.1165759477510557,4.573963470679063,2.1386828422546387,-3.573963320295455
25,0.608307095767788,0.5691616823770882,4.577538747774375,1.1201423682747307,4.577538747942055,2.1395184993743896,-3.577538597440898
26,0.6048599356015252,0.5617379949998883,4.548214517058907,1.1123151659703516,4.548214516891228,2.1326541900634766,-3.5482143673541993
27,0.6014535669723213,0.5649398863776443,4.704867808672098,1.1137758667914421,4.704867808734978,2.1690707206726074,-3.704867654047473
28,0.5970614284957564,0.5576670789653766,4.353039187221737,1.092278682918339,4.3530391870540575,2.0863938331604004,-3.3530390439340385
29,0.5931881277112118,0.5608871285943368,4.873337166183598,1.1260264996539104,4.873337166277917,2.207563638687134,-3.873337006051446
30,0.593148352602956,0.5480613637830793,4.48939835859131,1.1043863478230906,4.48939835867515,2.1188201904296875,-3.4893982110718893
31,0.5884642815750699,0.54479313077659,4.4514738564465075,1.1057329833481337,4.451473856603706,2.109851598739624,-3.4514737102473347
32,0.5853946618450577,0.5447858462423804,4.399560496372181,1.1173815106821585,4.399560496214982,2.09751296043396,-3.3995603515654267
33,0.5815365863188139,0.5404335986639353,4.614608078422127,1.1079269692557199,4.614608078390687,2.1481640338897705,-3.6146079266707583
34,0.5793211564734594,0.5340408083909156,4.406232463211803,1.1079770224854186,4.4062324631803635,2.099102735519409,-3.4062323183114467
35,0.5766820928278312,0.5297277274709046,4.460659727405716,1.1078802139785264,4.460659727520995,2.112027406692505,-3.4606595808626084
36,0.5732666617494058,0.5261534386364591,4.342575395463587,1.098880197755583,4.342575395337828,2.0838847160339355,-3.342575252561839
37,0.5701312803278353,0.528977657973186,4.120792756837803,1.0871521974081522,4.120792756712044,2.0299735069274902,-3.1207926212278654
38,0.5673724179809105,0.5204885229161105,4.413378513930918,1.106820554796156,4.413378514109077,2.100804328918457,-3.413378369005211
39,0.5650596522889352,0.5188236355713279,4.2652693651587095,1.0864606047829428,4.265269365258269,2.0652527809143066,-3.265269225023963
40,0.5628812640970057,0.5217262527548024,4.0872257535012215,1.0823082131605881,4.087225753574581,2.021688938140869,-3.087225619194025
41,0.5610970829000926,0.5151626359624415,4.216980925764356,1.0866576632824574,4.216980925780076,2.0535287857055664,-3.216980787133406
42,0.5582487025394415,0.5196086596479941,4.194346564502506,1.0914867378067183,4.194346564423907,2.0480103492736816,-3.194346426521413
43,0.5573941622530552,0.511199869003834,4.046987647439098,1.0689918754493797,4.046987647460057,2.0117125511169434,-3.046987514402457
44,0.5550390047683535,0.5074252699129497,4.0174028580791346,1.0657021134764284,4.017402857963855,2.0043458938598633,-3.0174027258789495
45,0.5528298013653948,0.5117800371975287,3.6994051446705076,1.0438818641494918,3.699405144743867,1.9233837127685547,-2.6994050231141475
46,0.5502586868816097,0.5124142131154753,4.06345048392998,1.0758176783886584,4.0634504840085794,2.0157999992370605,-3.0634503504097106
47,0.5498016072290255,0.5031305991633788,3.9672368190314744,1.0727201496166188,3.967236818958115,1.9917923212051392,-2.967236688522577
48,0.5460844884219224,0.5001063934767369,3.889110785594353,1.0659737456395075,3.8891107853847546,1.9720828533172607,-2.8891106575178584
49,0.5444511600348818,0.49531937323314357,3.9200797612378886,1.0715497425624303,3.920079761311248,1.979919195175171,-2.9200796324261487
50,0.5424611632271342,0.502903013289794,4.200832670782948,1.1148927913707691,4.200832670709589,2.049593210220337,-3.200832532593844
51,0.5401731783893252,0.4949111359584372,3.8064220311143897,1.062989517714951,3.8064220311301096,1.9510053396224976,-2.8064219059818694
52,0.536639268626709,0.49274747436535454,3.705380581473256,1.0525133473951738,3.7053805814942162,1.9249365329742432,-2.7053804596680355
53,0.5358265493475715,0.49215423037198813,3.8951742406415417,1.089656001332042,3.895174240536742,1.9736195802688599,-2.8951741124704906
54,0.5344062027744456,0.4894607588682934,3.7493953819274903,1.0633280321477534,3.74939538190653,1.936335563659668,-2.749395258633223
55,0.5302963117190532,0.4840690921159954,3.6982347097082453,1.0613079722058643,3.698234709771125,1.923079490661621,-2.6982345881798873
56,0.5262183555389143,0.4866272690762496,3.7670609521420446,1.081639379480383,3.7670609521630047,1.9408918619155884,-2.7670608283088853
57,0.526949151809316,0.47902501560192884,3.824683327473127,1.085603699191586,3.824683327462647,1.9556797742843628,-2.824683201714009
58,0.5224920302614324,0.4899418231343076,3.8059767716900335,1.080232550736312,3.805976771716233,1.9508912563323975,-2.8059766465826326
59,0.5233455647833514,0.47880619599442303,3.6499478346777487,1.0526709300869115,3.649947834635829,1.9104835987091064,-2.649947714632176
60,0.5207340540756934,0.47780841929840195,3.5919051120988614,1.05808560189048,3.5919051120988614,1.8952322006225586,-2.591904994003548
61,0.5185973657389802,0.47537339185999294,3.787138083243108,1.0721088727385133,3.787138083258828,1.9460569620132446,-2.787137958744609
62,0.516953124162869,0.472438501284158,3.5138990793647347,1.051939408354707,3.5138990792704154,1.8745397329330444,-2.5138989637397984
63,0.5139291307808751,0.47248300999778514,3.9000816291387266,1.0873755331353827,3.9000816291439664,1.9748624563217163,-2.900081500916369
64,0.512887814045485,0.46980943293881444,3.742268722641599,1.0639128621279539,3.7422687226180193,1.9344943761825562,-2.7422685995790235
65,0.5100990237649926,0.4670898338483235,3.6981812727425125,1.0612205209836856,3.698181272805392,1.9230656623840332,-2.6981811512159117
66,0.5084827698316831,0.46220893692587933,3.831607893751218,1.0790125581091576,3.8316078938402973,1.9574493169784546,-2.831607767863992
67,0.5064001358492303,0.46945731935324947,3.8778602610551394,1.0752650121542124,3.8778602610734794,1.9692282676696777,-2.87786013357648
68,0.5041011848668515,0.46303145686444,3.7083404081155966,1.0544349211388893,3.7083404081417966,1.9257051944732666,-2.708340286218302
69,0.5028906658816803,0.45528493780996926,3.7247177605917168,1.0618812454139794,3.7247177606467363,1.9299527406692505,-2.724717638184784
70,0.4998001944467191,0.45565722306927864,3.4947282464504243,1.0436126031142015,3.494728246453044,1.8694192171096802,-2.4947281315527294
71,0.49793995786128153,0.4526678635663047,3.6684892793356716,1.060045791395418,3.668489279278032,1.9153300523757935,-2.6684891586647703
72,0.49542547352823946,0.44792469202243174,3.6202356020146675,1.0516425946413817,3.6202356020225275,1.9026917219161987,-2.6202354829957586
73,0.4932249470757251,0.45460035577160385,3.66138920710637,1.0508163353008229,3.66138920709851,1.9134756326675415,-2.661389086718686
74,0.4906570894372896,0.4494503769063458,3.371380399122343,1.0243802812597254,3.3713803990647033,1.8361319303512573,-2.3713802882198416
