Epoch,Train Loss,Test Loss,MAE,MSE,RMSE,R²
1,0.7961079855501341,1.1531429370745823,0.596295864607996,1.153142940096045,1.0738449096679688,-289.98246877418575
2,0.3485996994214338,0.7025594534088031,0.2970092791648107,0.7025594562288349,0.8381882309913635,-176.28286574523776
3,0.248905847310898,0.5006260496359336,0.20838176003730163,0.5006260443987317,0.7075492739677429,-125.32727241920676
4,0.22953930632555244,0.42204363409133544,0.19464017591024227,0.4220436333863275,0.6496488451957703,-105.49789727104634
5,0.22393956177456717,0.5371463374070582,0.20242129185217614,0.537146336399904,0.7329027056694031,-134.542751573916
6,0.21997990385559685,0.39488597592258856,0.16904700781226675,0.3948859799512054,0.6283995509147644,-98.6449731730092
7,0.21796261890109384,0.4813839223261344,0.16192343797385597,0.48138392595188956,0.6938183903694153,-120.47174329491529
8,0.2164286743852146,0.34673534542466644,0.1332606874478727,0.34673535086329915,0.5888423919677734,-86.49471110414365
9,0.21381518710038835,0.4423562351665369,0.13967284065202998,0.44235623194364343,0.6650986671447754,-110.6235498418668
10,0.21663408179799695,0.2741474167799783,0.09999253851758828,0.2741474161756858,0.5235909223556519,-68.17797368661078
11,0.2157546750911182,0.20494460653902596,0.07306549841004398,0.2049446057333026,0.45270806550979614,-50.71543376336461
12,0.2138220025090344,0.6163365016009511,0.1464172846642879,0.616336499183781,0.7850710153579712,-154.52548594990145
13,0.21294820872853717,0.7516315054146813,0.17687638613046922,0.7516315078318514,0.8669668436050415,-188.66563827651706
14,0.21274311418306666,0.7775835334923311,0.16807932008444565,0.7775835332909004,0.8818069696426392,-195.21433590556867
15,0.21181814620225992,0.05952998782240156,0.035312154276316364,0.059529987218109044,0.24398767948150635,-14.021713305878915
16,0.21782966213955907,1.0295097797017365,0.2138267892229606,1.0295097772845663,1.0146476030349731,-258.78505023538037
17,0.21255120595655094,0.49698859768439824,0.11556628581944156,0.49698860272016926,0.7049741744995117,-124.40940549842234
18,0.21926123698872985,0.7368334474973283,0.1582193752096301,0.736833447698759,0.8583900332450867,-184.93151658104242
19,0.2118206875751517,0.39345731625037333,0.11411737184587988,0.39345731544464996,0.627261757850647,-98.28446597939717
20,0.2134127456517861,0.18773536920586803,0.06517380422492858,0.18773536749370587,0.43328437209129333,-46.37287877337881
