Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.1056141287144825,1.041470054315162,1.0657587791399232,0.28703040515983497,1.0657587791451633,1.0323560237884521,-0.06575874410495097
2,1.00215558448841,0.9475140197657023,1.2417938974666727,0.3790849281352955,1.2417938973723532,1.1143580675125122,-0.2417938565444262
3,0.9267735101538738,0.8819915417172143,1.4747152963811225,0.4873185212585952,1.474715296286803,1.2143785953521729,-0.4747152478008436
4,0.8729237308590895,0.8313769340442594,1.687369421000664,0.5579864472714099,1.6873694209168246,1.298987865447998,-0.6873693654391839
5,0.830375603342258,0.7935716041900379,1.987441429544936,0.651389989884345,1.9874414292095781,1.409766435623169,-0.9874413638661153
6,0.7990918583058683,0.7602535487164371,2.139747956793387,0.6828939612881167,2.1397479568143467,1.4627876281738281,-1.1397478864633217
7,0.7733346118505627,0.7398596922411473,2.2854069423754138,0.7159181278564117,2.2854069426059724,1.511756181716919,-1.2854068674659445
8,0.7537114038369783,0.7194588578418153,2.4859761080270286,0.7646679878654061,2.4859761078803095,1.5766979455947876,-1.485976026145932
9,0.7363058144897958,0.70145698726126,2.657979619531841,0.801640776854295,2.6579796194270418,1.6303311586380005,-1.6579795320375013
10,0.7215738210571276,0.6852000262353565,2.8944377530282672,0.8439361635774046,2.894437753195946,1.7013047933578491,-1.8944376580320919
11,0.7082280013507192,0.677481984065468,3.1384062140606916,0.8846954914344536,3.138406213987332,1.7715548276901245,-2.1384061108022383
12,0.6977376730596744,0.6614091244700097,3.2412293340688225,0.9228670664148017,3.241229334309861,1.8003413677215576,-2.24122922774413
13,0.6857596635184234,0.6539293427417163,3.335698202941444,0.9473917794908796,3.335698203130083,1.8263894319534302,-2.335698093458387
14,0.6762558202440737,0.6402660693175332,3.5097665329595187,0.9644468871315757,3.5097665330643184,1.8734371662139893,-2.5097664176695718
15,0.6674351982917033,0.6327680682210851,3.795744944546249,1.0145812879709097,3.7957449444519296,1.9482672214508057,-2.7957448196547325
