Epoch,Train Loss,Test Loss,MAE,MSE,RMSE,R²
1,0.9663800338304523,0.23077367125685885,0.30999689586110446,0.23077367114984873,0.4803890883922577,-57.233103828110046
2,0.5570103041687918,0.26637676046496933,0.26007437090370644,0.2663767612706927,0.5161170363426208,-66.21713754945436
3,0.32050852161081966,0.3843740522710998,0.247368461498553,0.3843740539832619,0.6199790835380554,-95.99240854865405
4,0.26581229377679944,0.7002214176952288,0.32202802957432464,0.7002214146737662,0.8367923498153687,-175.69288762532327
5,0.25649282319128297,0.44299350202528937,0.2262124397621473,0.4429935015217123,0.6655775904655457,-110.78435755152135
6,0.23928540579532262,0.39960423755284513,0.2353421621381047,0.3996042368478372,0.6321425437927246,-99.83557148684739
7,0.2377463745865475,0.42057067747226373,0.2179233967685085,0.42057068019158006,0.6485142111778259,-105.1262143321032
8,0.23790621912805118,0.3181938325477207,0.17518718547277937,0.31819383244700533,0.5640867352485657,-79.29258446176458
9,0.23273504997971436,0.1746293495093582,0.1585521068463722,0.17462934915685424,0.41788676381111145,-43.0657245266215
10,0.2324913967313805,0.36296920300675667,0.24631356878257474,0.36296920048887116,0.602469265460968,-90.59113790216436
11,0.22958735448835316,0.3595221584042741,0.20381179941041705,0.35952215548352695,0.599601686000824,-89.72131541029944
12,0.2333240438968126,0.2024857988771624,0.1388261122032032,0.20248579842394301,0.44998422265052795,-50.09498178274729
13,0.22776435736902712,0.19543328967015686,0.12926804627375363,0.1954332894183683,0.4420783817768097,-48.31536157250398
14,0.22678379689711192,0.2589336670697135,0.14675397083693592,0.2589336664402421,0.5088552236557007,-64.33895746112594
15,0.23874804301645122,0.09558111797452468,0.09939983270197637,0.09558111794934582,0.3091619610786438,-23.118804965133634
16,0.2282851285431045,0.4301061233936057,0.17075708217990476,0.4301061236202154,0.6558247804641724,-107.53237472492475
17,0.22274956428397566,0.08503946511765524,0.0803663041389521,0.08503946538203322,0.2916152775287628,-20.45873917247408
18,0.22321841676014403,0.09144441234091472,0.11332857684331732,0.09144441227167287,0.302397757768631,-22.074954468523725
19,0.22152490213415213,0.22576563976621866,0.11192727681260789,0.22576563943889355,0.4751480221748352,-55.9693841449008
20,0.21918283559277746,0.05426306357358014,0.09200617734274752,0.05426306354525393,0.2329443395137787,-12.692665188873633
21,0.2191082071113902,0.16693804579100832,0.09859067783875404,0.16693804581146615,0.4085805416107178,-41.12491185048807
22,0.224787021987342,0.05540188067265257,0.06669601535882727,0.05540188066163682,0.2353760451078415,-12.980032699426829
23,0.21815126653309655,0.10828017346516794,0.08060739879837786,0.10828017347185608,0.32905954122543335,-26.323266787301765
24,0.23136244505679365,0.1378274235851006,0.0954539161610218,0.13782742382429972,0.3712511658668518,-33.779178412903775
25,0.2185203119176625,0.20421386708983996,0.09271070019334432,0.20421386693247212,0.45190027356147766,-50.53104016140835
26,0.21549598067965156,0.043017917557185814,0.05195789587876653,0.043017917500533395,0.207407608628273,-9.855080840877264
27,0.2129202451664819,0.014184226433691025,0.05073306844077476,0.014184226386480673,0.11909754574298859,-2.5792277505912033
28,0.21499308399840084,0.136201306829146,0.06912705080349804,0.13620130678823034,0.3690546154975891,-33.36884632551154
29,0.2125408770451428,0.285845337529778,0.09051646235871937,0.28584533748256763,0.5346450209617615,-71.12981070789031
30,0.21773358382016966,0.18769204936015035,0.07958870032153673,0.18769204936487138,0.43323439359664917,-46.36194793763186
31,0.21260221107092425,0.17609511500147065,0.07465496044285333,0.1760951150203548,0.41963687539100647,-43.43559382449952
32,0.21299342820177541,0.22267655627028207,0.06674234644137185,0.22267655631749242,0.47188615798950195,-55.18988925171861
33,0.2118510228943892,0.11067972820775483,0.055389674272427955,0.11067972817942863,0.3326856195926666,-26.92876704966302
34,0.2201208006154611,0.0843783578861501,0.04758937446399933,0.08437835786569228,0.29047951102256775,-20.29191623097991
35,0.21070822156915353,0.24856383114117722,0.07528673776012626,0.2485638311726508,0.4985617399215698,-61.72224780439074
36,0.21116638234196905,0.3693531635849802,0.09768394629055652,0.36935316357396447,0.6077443361282349,-92.2020581744673
37,0.21142269277226153,0.17046674825766667,0.06431610045242692,0.1704667482686824,0.4128761887550354,-42.01533966898974
38,0.21271697087131944,0.2732122524738706,0.05898660959530146,0.27321225248134556,0.5226970911026001,-67.94199579434321
39,0.20767161492712058,0.10363082141111254,0.04644266537214889,0.10363082141937435,0.32191741466522217,-25.150055824991423
40,0.21386547975327116,0.27075438320104983,0.060928476374993316,0.2707543832006564,0.5203406810760498,-67.32178051456219
