Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.0971763072794989,1.0375747400785094,1.3036808565841926,0.5311542780739921,1.3036808568147513,1.1417884826660156,-0.30368081395209345
2,0.968316441854179,0.8969807596089914,1.2983593745821125,0.5152926047608093,1.2983593744773132,1.1394556760787964,-0.29835933178961604
3,0.8514347575624581,0.7829252821661079,1.440958075943884,0.5877144409431206,1.4409580757342852,1.2003990411758423,-0.44095802835820197
4,0.7754773604997266,0.7111073212166832,1.4834677849097566,0.5822904942376274,1.4834677848992768,1.2179769277572632,-0.4834677361255515
5,0.7121592080046368,0.6753238397467997,1.629265920481839,0.6691512889233264,1.6292659201674409,1.2764270305633545,-0.6292658666001378
6,0.663026033839559,0.7278222376606582,1.244883843417351,0.44087860704778314,1.2448838433649514,1.115743637084961,-0.2448838024354325
7,0.6338991737473993,0.5701086520158685,1.5031660831858824,0.5313327862142206,1.5031660831858824,1.2260366678237915,-0.5031660337645127
8,0.5965693634679666,0.5396432188163508,1.657210548154764,0.5401124020827995,1.657210548149524,1.2873269319534302,-0.6572104936634526
9,0.5766663663900634,0.5095315924863771,1.9260240698437114,0.5985872672783149,1.9260240700742701,1.3878127336502075,-0.9260240067500982
10,0.5519405844238079,0.487323985258192,2.0277271656138556,0.6044896358238472,2.027727165540496,1.423982858657837,-1.0277270988725111
11,0.539106055096781,0.4709608541901852,2.2297213421431215,0.6590796855989394,2.229721342080242,1.49322509765625,-1.2297212687710557
12,0.523303909741062,0.45765286949799233,2.5791583778229388,0.721664823280586,2.57915837765526,1.605975866317749,-1.579158292857219
13,0.5206504024112116,0.4434819577861351,2.833822346105844,0.7008458413029766,2.833822346315443,1.6833959817886353,-1.8338222531445134
14,0.5095410166554073,0.43706213282282547,3.065967327973263,0.7213488009264181,3.06596732841342,1.750990390777588,-2.0659672276099856
15,0.4989744865784703,0.4615957063139509,2.8986623754067407,0.6879256642152974,2.8986623753019414,1.7025458812713623,-1.8986622799991895
16,0.49678112958415344,0.42461249894395314,2.8823999762783994,0.7008329950060164,2.8823999764670383,1.6977633237838745,-1.8823998816989644
17,0.4872227726320651,0.4130549720199384,2.9390844155875864,0.7148197168203501,2.9390844157552656,1.7143758535385132,-1.93908431912351
18,0.4806909357006164,0.45402820120221016,3.636875629567183,0.8163838980957702,3.636875629588143,1.9070594310760498,-2.6368755100142804
19,0.4797477270739059,0.4125987126023636,3.2083927901231655,0.7034617509422721,3.2083927900707656,1.79119873046875,-2.2083926845846404
20,0.4819466380952503,0.4008224053310501,2.941125934729209,0.6860676707697438,2.9411259345615304,1.7149710655212402,-1.9411258378626535
21,0.4657383245475578,0.4182561485832909,3.4993245675118416,0.7831520679390037,3.499324567260323,1.8706481456756592,-2.4993244522088895
22,0.4647171312939013,0.40403085448112414,2.959362952172101,0.7052438090397761,2.9593629523816998,1.7202799320220947,-1.9593628550832234
23,0.4672395304811708,0.3863377779534456,3.356285362042098,0.7397478584378631,3.3562853617276995,1.8320168256759644,-2.3562852513791355
24,0.46358954215580667,0.38265112497313597,3.1853170442659775,0.7350722559415377,3.185317044391737,1.7847455739974976,-2.1853169396643004
25,0.4624970903940484,0.3852558972072902,3.100347002355607,0.7521357727050781,3.1003470021460084,1.7607802152633667,-2.1003469002122324
26,0.44909808504857773,0.3846973769665447,3.097055883248009,0.7143735119471183,3.0970558833528083,1.759845495223999,-2.0970557815272386
27,0.4497875801688095,0.3735183747756249,3.2751787564346753,0.72737511240781,3.2751787561412367,1.8097455501556396,-2.2751786484593106
28,0.4416042425719611,0.4151039849066379,2.515931707109724,0.6411640015277233,2.515931707078284,1.5861687660217285,-1.515931624359021
29,0.44666166216470865,0.3721296303853273,2.788437245412187,0.697507124030983,2.7884372455379465,1.6698614358901978,-1.7884371538591965
30,0.4372746505745044,0.3731776633384165,2.8202741495678714,0.6873083104982481,2.8202741496621906,1.679367184638977,-1.820274056936701
31,0.4440888271380614,0.3659309707044326,2.77424304177129,0.6466905475867973,2.7742430416874506,1.665605902671814,-1.7742429504753803
32,0.4451721451269876,0.3705277373376308,2.590244660940799,0.6868945652259575,2.590244660951279,1.6094237565994263,-1.590244575788741
33,0.4399073393870306,0.36785582938964423,2.7905916058617635,0.7115101029217898,2.790591605421606,1.670506477355957,-1.7905915136720245
34,0.4327735159546702,0.368074539030677,2.228311809282533,0.5814241345000791,2.2283118095235714,1.4927531480789185,-1.228311736260728
35,0.42896822901737963,0.3560354757776648,2.4446796496268157,0.6244149971479898,2.444679649385777,1.563547134399414,-1.4446795690091525
36,0.4250455630873953,0.3729192487528507,2.337558167837642,0.597680488722665,2.337558167879562,1.5289075374603271,-1.3375580910248965
37,0.43204492065080624,0.36289662963199726,2.5044910604989195,0.6507514677715825,2.5044910606456385,1.5825583934783936,-1.5044909783025235
38,0.4344768839862769,0.35295774722973233,2.4880998711734192,0.632129236294673,2.4880998712782185,1.5773712396621704,-1.4880997894740156
39,0.4261993590983113,0.35066583352707503,2.3599499532220127,0.6360319457211338,2.359949953190573,1.5362129211425781,-1.3599498755997068
40,0.4246549494773175,0.3694837691900315,2.1256097235058133,0.5596040073829692,2.125609723427214,1.457947015762329,-1.1256096535410287
41,0.4205674891712146,0.5713119790452998,1.58738020217914,0.43084461164474486,1.5873802021843801,1.2599127292633057,-0.5873801499942033
42,0.4324279008966202,0.3488495614452187,2.2140256113403853,0.6177478398385938,2.2140256113718255,1.4879602193832397,-1.214025538578686
43,0.4174802450993124,0.343635804447658,2.0164038267541717,0.573721957898402,2.016403826670332,1.4200013875961304,-1.0164037603746383
44,0.4179083612449193,0.3483397577465741,1.995375044395226,0.5541859711002518,1.9953750443428264,1.4125773906707764,-0.9953749787385204
45,0.4159744237587125,0.3885588003904959,1.8530598907510003,0.5743209569113595,1.8530598906671607,1.3612713813781738,-0.8530598297419187
46,0.42631246587698385,0.34055952433355896,2.152699652799538,0.5882441551921131,2.1526996530196167,1.4672081470489502,-1.152699582242764
47,0.4073187883922921,0.3611685879366368,1.8236892470041965,0.5218004714106466,1.8236892470670762,1.3504403829574585,-0.8236891871074874
48,0.4197222304531648,0.34675159381461446,1.9396101165350976,0.5482555201276318,1.9396101166818167,1.392698884010315,-0.9396100529109603
49,0.4083904807854509,0.38773420765432703,2.378973635026714,0.6527104010110373,2.378973634796156,1.5423921346664429,-1.3789735565798251
50,0.4095721253054851,0.3415084223686488,1.972921769446724,0.5494375497377836,1.9729217694152843,1.4046072959899902,-0.9729217045492013
51,0.41139925246613535,0.33926645906008396,2.223062715708831,0.5956469034506724,2.223062715656431,1.490993857383728,-1.2230626425661684
52,0.4082850184994968,0.3337296575700431,1.9203220000835852,0.5539404559895232,1.9203220001988646,1.3857568502426147,-0.9203219370621665
