Epoch,Train Loss,Test Loss
180,0.25143738963196494,0.35882762693083514
181,0.2515177567868034,0.33252401208220395
182,0.25209627285712527,0.3549031503368726
183,0.2511717744855183,0.33647289682226506
184,0.25169254330289575,0.36097452966190463
185,0.251474260856168,0.3441640360978995
186,0.25076892874230994,0.3541573801853234
187,0.2497497352141506,0.37785195184176973
188,0.25097554972357006,0.36629644560800056
189,0.2500722139854701,0.36556779456083216
190,0.250263385158733,0.34162370646635043
191,0.2496169460545598,0.2938039367913268
192,0.24768125903990842,0.3430777905912721
193,0.24876520195857582,0.3728697396234923
194,0.24987294508807895,0.3357862571008682
195,0.24769989580143956,0.3972302358308354
196,0.2504615607335233,0.30843460137627043
197,0.2500100275767759,0.3323678199234476
198,0.24906831024821144,0.350124918551515
199,0.2503646882521091,0.3680512133778426
200,0.2503178537290128,0.33346039391066595
201,0.24889236662059455,0.3816374916040774
202,0.24716514496544292,0.41384568203652544
203,0.2504808251579069,0.360717543582879
204,0.2487466237938772,0.38783375312644924
205,0.24836475387893528,0.35836617738143833
206,0.2499116903345164,0.3630800483432991
207,0.24863217561423115,0.3467545576691816
208,0.24882458492325008,0.34456571486377957
209,0.24785380953261454,0.3042338492476848
210,0.24828284402519757,0.30884058429196765
211,0.24734075035648914,0.3490520073762853
212,0.2464974086748726,0.3557933784225811
213,0.24913934644602387,0.31883396084437793
214,0.2469551113497482,0.3600098573647881
215,0.2486702548792796,0.3462722969659154
216,0.24529903013681278,0.23295097493326883
217,0.24955410146168264,0.3259147111913045
218,0.24764629298771193,0.3642198928027058
219,0.24909476074637973,0.3339625645760549
220,0.24694714876267745,0.3165831722563833
221,0.2484663871799869,0.36734374474322157
222,0.24680910253259106,0.3046911135496868
223,0.24662709891363008,0.3464040986974056
224,0.24749806221405724,0.3005272861751486
225,0.24656988652531756,0.3211479226038944
226,0.24648934409474813,0.34659952475435696
227,0.24150156533907094,0.3975375008685043
228,0.24729296297442827,0.33781536895306113
229,0.246017575164379,0.2934510267870468
230,0.2469383638608366,0.29033788828886803
231,0.24543215837168675,0.3279127715910258
232,0.24602915744126694,0.34803423526257116
233,0.24683289722047724,0.3222754816475999
234,0.24515030677240243,0.32146367473727055
235,0.24539316472299913,0.3363059688041222
236,0.24516274459585582,0.3381887264081563
237,0.24604225111995356,0.33097005976358707
238,0.24413464789517936,0.29055675150241755
239,0.24629930759736138,0.336051527230166
240,0.24455302184665662,0.34522174081123547
241,0.244798244775806,0.3416614052325673
242,0.24448024230703252,0.34749426335420536
243,0.2433246545330936,0.3326209897496265
244,0.24488724720272464,0.32034935926699265
245,0.24589769675226578,0.29266450604411487
246,0.2436385119287596,0.361919326196472
247,0.24325900203497033,0.3242993478811093
248,0.24434029209623123,0.32937630008576047
249,0.24344529611926535,0.3451512481622679
250,0.24319034000966083,0.319227064510518
251,0.24306727457607608,0.2905279578284422
252,0.24421174718231986,0.380159679763684
253,0.2438764512878169,0.3436331892670718
254,0.24333182532003955,0.29382648352289265
255,0.2401848566830485,0.23115938269518563
256,0.24497272791126765,0.3481685071790189
257,0.24318986321438024,0.26963635144720033
258,0.24290920316327985,0.31853172225211385
259,0.2410350704312512,0.27629899421516185
260,0.24341890321687826,0.288877770191375
261,0.2443672958830577,0.3075362823628954
262,0.24244229454263308,0.284801520626728
263,0.24161304186149768,0.39671441080017794
264,0.24275741699943662,0.36427671154643304
265,0.24296784215215295,0.2682885742307729
266,0.2434421053374878,0.28954936851322344
267,0.24072695764036817,0.25458557751827976
268,0.24256823639256667,0.3333258126668686
269,0.2409673509591308,0.28614691188461566
270,0.23982913209318188,0.26784926996560354
271,0.2431480043460021,0.3731132850738624
272,0.2404614650398722,0.3608820875273554
273,0.24348686845084067,0.34855680172238684
274,0.24160734612076334,0.32077507661553845
275,0.23986086816379293,0.2844379297127655
276,0.2414082653619603,0.28079868946411324
277,0.24274341144976702,0.3305317253017579
278,0.24287072434951976,0.33287075482452855
279,0.24169726359651914,0.3747089619802439
280,0.24218624959006987,0.3368722179510964
281,0.24161420563842298,0.3137862919181135
282,0.2419682257005578,0.35704384663044203
283,0.23985942121424908,0.3184659488153742
284,0.2408395889016505,0.3366622857341093
285,0.24148156335468637,0.34542706765215586
286,0.2398490595105586,0.3533434483410472
287,0.24057483175428324,0.3210036888874399
288,0.24045829555694267,0.36733266475979953
289,0.23972740909973947,0.3695970440328858
290,0.24141043896864595,0.34406832179881
291,0.24035688918598042,0.30226051870871984
292,0.23939498590981695,0.26372560863172145
293,0.24083958111130632,0.31895277274550043
294,0.24083930990594446,0.3436734080708056
295,0.23999870667456014,0.31252976314792497
296,0.2378254844343029,0.3002177681990282
297,0.24011428788192118,0.3073765374291269
298,0.24058502847389077,0.32349815955099354
299,0.2386421504373383,0.31533906527696837
300,0.23986981624812206,0.33556669556986934
301,0.2406749595703622,0.3239273922516912
302,0.23889141629376384,0.3315285653747718
303,0.239397859047654,0.2942775861092214
304,0.23886708875656754,0.36376194969883424
305,0.24013315989570622,0.30607291724352265
306,0.23850856567395068,0.38300698879295375
307,0.2394418722384852,0.2875756545879292
308,0.24006838806975161,0.28544338094793464
309,0.23862655212909,0.3162406025497088
310,0.23902617362171338,0.3431744042574283
311,0.2374288238793677,0.2905686803642857
312,0.2394476743245419,0.33489422952880804
313,0.2382992666574852,0.31644771874347527
314,0.23918787320441529,0.35916538020224714
315,0.24071977461666044,0.3163577591079173
316,0.238608991667242,0.316453541035838
317,0.23934791319761056,0.3261411040262047
318,0.2387596042144621,0.31005503286346237
319,0.2374060909996471,0.2964441812784975
320,0.23625942528827865,0.3978769282930088
321,0.2393523179322411,0.32177742810182025
322,0.23823045034517146,0.3186774532134511
323,0.23559228575340121,0.24979899800375177
324,0.23890666792675125,0.361720767226737
325,0.23819443217690123,0.3141224302492319
326,0.23808773560877086,0.33678479699052266
327,0.23903033125848017,0.3117979930977167
328,0.23865122116118678,0.326722640008732
329,0.23719008445495948,0.30729708643699977
330,0.2376126918008219,0.32401942691112356
331,0.23732554425520525,0.2969853379983486
332,0.23767521280414805,0.2997236764273868
333,0.23792643429211502,0.34581402204141976
334,0.23847366854691546,0.3071062373994132
335,0.23724976672481682,0.3393984098891885
336,0.23833541594881938,0.3246521557969344
337,0.23709632175339243,0.3616529692848402
338,0.23718004436490353,0.3675032322593911
339,0.2380694411901869,0.3593501149937282
340,0.2383133667115849,0.3537288162759333
341,0.23850951086737132,0.33197776803774653
342,0.23738244957034202,0.32038886150018075
343,0.23793217383182716,0.338537841883827
344,0.23704397171161787,0.2976034645820095
345,0.23837935695676496,0.36596751001197597
346,0.235710148974334,0.25845976648154895
347,0.23754983097969234,0.378102966095343
348,0.2397853367807223,0.34089833575386735
349,0.238843639861788,0.33281033379629166
350,0.23751784980903154,0.298276460011647
351,0.2380836526428103,0.30641612275838476
352,0.2364909429801735,0.335609417674263
353,0.23672868419888357,0.34106488377548266
354,0.23685495117714306,0.3830141078569416
355,0.2368026069157391,0.3207528824123363
356,0.23681054900427814,0.3943214529619913
357,0.2375469143734835,0.3689729486139583
358,0.23547499856994875,0.3849515095327554
359,0.23692008928560365,0.3287790138614739
360,0.23625103494914146,0.39465781607419137
361,0.23591968251387857,0.3837198902443579
362,0.23849739582089208,0.3093808258186614
363,0.23580829349707488,0.30806206408933345
364,0.23655163370539853,0.3584236034301024
365,0.23627736924856577,0.3915735557801256
366,0.23424014403044113,0.23641268054401265
367,0.23763181716477155,0.3352053581185899
368,0.2358845959152356,0.3587371323651891
369,0.23679313318681353,0.3126803983783052
370,0.2370167708577722,0.36296938460020056
371,0.23622653588718606,0.3462773872294891
372,0.2358517865794783,0.32898077105931967
373,0.23708463823164713,0.30314832986933915
374,0.2352373147467138,0.3698756669079795
375,0.23594025153695292,0.39134795098073843
376,0.23739968168963196,0.35265835821793806
377,0.2325687142643812,0.24794318397481818
378,0.23717136720245516,0.4075912994784356
379,0.23466318154258856,0.36573801693159447
380,0.2369436268118579,0.3380598103638775
381,0.2364276176229776,0.3355285198893841
382,0.23569085017905908,0.3497745807342918
383,0.2361337813025854,0.355176873688449
384,0.23501560227342966,0.34148174381181196
385,0.23664316889749787,0.33644361755911883
386,0.23467976810449923,0.31887023824317545
387,0.23552631059765494,0.37042010894596217
388,0.2345588290437002,0.3847469867553614
389,0.23628369939926502,0.3361707127209777
390,0.23657907226688793,0.2872349698777523
391,0.23793762426965762,0.3438813052558086
392,0.23369318510740966,0.33382774274554294
393,0.23482281157877236,0.31783549855870885
394,0.23439126262608737,0.3964866387057561
395,0.23698014075042817,0.3015163329880685
396,0.23448303434914547,0.30376926989125713
397,0.23651213658802078,0.2894598952359717
398,0.23481063520324977,0.4119939875970648
399,0.23504361472743363,0.3616498976171627
400,0.23522153485657296,0.32301215533501926
401,0.2350558135146385,0.33360616175017405
402,0.23576557892047367,0.39499295809571666
403,0.2360794815478613,0.3323649157510223
404,0.23198495353121634,0.39296952157890847
405,0.23569662635481206,0.3516586532607582
406,0.23488386913338452,0.3067683290467115
407,0.2363418564580327,0.33504856790989646
408,0.2360785101148175,0.36709053080388526
409,0.23427192880122322,0.30940946952934273
410,0.23579749046454862,0.3416687411038082
411,0.23567479960351984,0.34128059820953727
412,0.23423158711758754,0.3121674655911971
413,0.23640921111598684,0.3801332286762935
414,0.23519181004347312,0.3567162287837664
415,0.23532465748228254,0.3827632231818218
416,0.2354283772926529,0.3647006468796053
417,0.23565335652468583,0.3535230366672665
418,0.23251353980307912,0.4044939527882733
419,0.235124557286442,0.3488912989909854
420,0.23554389810640522,0.3657640676533538
421,0.23449302880845688,0.37271397687879915
422,0.23359580708865268,0.40255032144126923
423,0.23372847128159074,0.37352360344849617
424,0.23393560039367867,0.32931650908834414
425,0.23543361048781883,0.3344433207563723
426,0.2341040455920557,0.38680013333628155
427,0.23497239598636016,0.332984103658121
428,0.23340539338526464,0.32011348174581783
429,0.23466986843201423,0.322559815733816
430,0.23543019150981032,0.31593720560539534
431,0.2348692561594756,0.342700347056539
432,0.2341623947674306,0.4086619027534122
433,0.2332093160275852,0.3886789336348585
434,0.23239453151048314,0.2768381512327001
435,0.2342628415304742,0.3569861945342786
436,0.23218569232753192,0.4175571688377205
437,0.23503585814956218,0.3275257903787079
438,0.23242251270790187,0.34173028151824253
439,0.23313936347635159,0.3521746625933568
440,0.23374808459550084,0.35294300889501334
441,0.23401793345414829,0.3461204094629137
442,0.23444410829726658,0.3438952176069707
443,0.23372196514816063,0.3438684559987923
444,0.23365957637979926,0.37274772678881063
445,0.2352234028882415,0.35801653130427874
446,0.23315823410663686,0.38445026124849696
447,0.23270493691837227,0.33429803384794693
448,0.2352012769704164,0.3999804411874627
449,0.23301248347186562,0.28830423002089334
450,0.23500348352610553,0.34940455658488195
451,0.23264962323565982,0.3967140103477978
452,0.2334818267567337,0.3928533352105749
453,0.23154828935103453,0.24004432354395827
454,0.2323242187982652,0.4324443508409714
455,0.23470875265096788,0.3571268986032862
456,0.23303842160490112,0.35787830409065813
457,0.23378216179103045,0.3541457654328694
458,0.23366937788104114,0.36891603997030914
459,0.23284643453057438,0.3679862223138325
460,0.23272677631286603,0.3718729386784192
461,0.23370503549016183,0.323674448788731
462,0.23340251831157233,0.37428242062673966
463,0.23459457075886556,0.3680367895969227
464,0.23074068101963302,0.284944789540599
465,0.23327877989683285,0.3305970484463441
466,0.23733244206602264,0.39353556355977054
467,0.23307043719920395,0.3624587313752326
468,0.23406667343129434,0.3521308672770485
469,0.2332239021884758,0.3708213828056571
470,0.23363284462226389,0.32042713351821145
471,0.23202168481696858,0.2971538049795897
472,0.2338624536301602,0.3788891328839619
473,0.23268359181516754,0.3737063476154285
474,0.23365118617938796,0.39591183258742424
475,0.23237900172870113,0.36926504196842064
476,0.23306998300355028,0.3929189680603902
477,0.23245946464124528,0.3651111589158295
478,0.2346455629011452,0.33851640442796804
479,0.23351341624597086,0.3304630737739526
480,0.23318729600716873,0.406303673019529
481,0.23239733002490376,0.34104322667738896
482,0.23402059395275418,0.3798327814256116
483,0.23325231503121577,0.3613427067756785
484,0.23315301891061613,0.3594125663632072
485,0.23292608884359142,0.3668700460655748
486,0.23306829314857014,0.3849851245676068
487,0.2325408484112267,0.3464933602704501
488,0.2321481962624467,0.3684250025202778
489,0.2305614500773684,0.3125884039548801
490,0.2322403758671783,0.31532524677389073
491,0.23289781451056962,0.3661079788567751
492,0.23414833276294267,0.3726721404177175
493,0.2327217217576658,0.3691319455030221
494,0.23182463361101766,0.3991555120563946
495,0.23367172624213203,0.30282582086292115
496,0.23323089311565734,0.3191083017360958
497,0.23236788295183777,0.40292533190364455
498,0.23243411379227366,0.36969341248649956
499,0.23160092957303904,0.29494365212490925
500,0.23330902535777426,0.3833503806058698
