Epoch,Train Loss,Validation Loss,Test Loss,MAE,MSE,RMSE,R²
1,1.0967783420764494,1.017809950734861,1.0580268357526306,0.2643923621911269,1.0580268357159508,1.02860426902771,-0.05802680092995094
2,0.9797578756261641,0.9249561311086087,1.2101602490059622,0.38703463052393317,1.2101602490072723,1.1000728607177734,-0.21016020921940215
3,0.9103208321660614,0.8638988335048279,1.3982046645565347,0.46912977669265243,1.3982046645761845,1.1824570894241333,-0.39820461860575573
4,0.860725002213664,0.818151063315852,1.5927562551419814,0.5431258527629979,1.5927562551210215,1.2620444297790527,-0.5927562027540898
5,0.8252585087219357,0.7917702807969107,1.8636529491101648,0.6092127486428062,1.8636529491219547,1.3651567697525024,-0.863652887848432
6,0.79747257060951,0.7577176007652338,2.090012372506844,0.6773376326194176,2.090012372488504,1.4456875324249268,-1.0900123037726948
7,0.7746545932595817,0.7358268561530837,2.3535947826838757,0.7161133622179975,2.3535947826694654,1.534143090248108,-1.3535947052875459
8,0.7550551566911449,0.7161086972380422,2.4797798406108393,0.7669479938549,2.4797798405663,1.574731707572937,-1.4797797590356443
9,0.7385799103115533,0.7005791673639454,2.768093823654311,0.8065407917735341,2.768093823642521,1.6637589931488037,-1.768093732632626
10,0.723251848276954,0.6831573454033741,2.914158335360852,0.839877436543559,2.9141583354184917,1.7070906162261963,-1.9141582396062606
11,0.7091092737360901,0.6659295302912814,3.1046843313961237,0.8593490258939973,3.1046843314249437,1.7620115280151367,-2.1046842293485644
12,0.6965475986979075,0.6535745476879273,3.3055677701798114,0.8840090646219777,3.3055677701640915,1.8181220293045044,-2.3055676614830296
13,0.6853343913746651,0.6428418125944448,3.399768186726413,0.901126596387926,3.399768186715933,1.843846082687378,-2.3997680749377324
14,0.673838707219011,0.6368394829204812,3.7537384007972676,0.9213049217894838,3.7537384008234675,1.937456727027893,-2.7537382774073693
15,0.6651603601120375,0.6213008488217989,3.829073788346825,0.9378959129668855,3.8290737883206254,1.9568020105361938,-2.8290736624276365
16,0.6548864821301484,0.6103330487280845,3.7673227477257067,0.9493026064778423,3.767322747738807,1.9409592151641846,-2.76732262387608
17,0.6473596294856652,0.6034525429166401,3.9553648047617505,0.9695000044644534,3.9553648047276906,1.9888099431991577,-2.9553646746824827
18,0.6383434115156205,0.5958041807613149,3.8148495166236227,0.9485487724765317,3.8148495166524428,1.953163981437683,-2.814849391227122
19,0.6305280151118492,0.5857198350105909,4.137690672773581,0.970472472851093,4.137690672798471,2.0341312885284424,-3.1376905367587202
20,0.6229060629793844,0.5782705927180193,4.189921687494268,0.9852434079096868,4.189921687477238,2.0469298362731934,-3.189921549720226
21,0.6161759348947847,0.5731591223944982,4.198738670282311,0.9851137134007045,4.198738670312442,2.0490822792053223,-3.1987385322655433
22,0.6101732098408573,0.5637164568214892,4.167393397720305,0.977569080206064,4.167393397767465,2.041419267654419,-3.167393260751142
23,0.6047676067747051,0.5599136743784155,4.367656890273749,0.9973236000668871,4.367656890273749,2.0898940563201904,-3.367656746673127
24,0.5985561795947086,0.5518154995906394,4.211299545914263,0.9921388118869656,4.211299545888062,2.05214524269104,-3.2112994074281858
25,0.5934319501739942,0.5448668408212929,4.726007728052664,1.0350159254807692,4.726007728047423,2.173938274383545,-3.7260075726648765
