speed_vx,speed_vy,speed_vz,battery_percent,angle_phi,angle_psi,angle_theta,gps_amsl_altitude,landcover,distance_to_base,wifi_signal_mW
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.254359688682879,0.12060763788349294,-0.4715959772513184,0.5865237423014319,0.5730654950955203,-2.4875412799835237,-1.0401363240951969,0.7257871965024214
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.254359688682879,0.12031835971272974,-0.47159493966934934,0.5866142958901123,0.5730654950955203,-2.4875412799835237,-1.0397971632055274,0.7257871965024214
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.254359688682879,0.12021226708632464,-0.4715799654981645,0.5865906774757499,0.5730654950955203,-2.4875412799835237,-1.0393521129919718,0.7257871965024214
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.254359688682879,0.12046871310449798,-0.4715825395974949,0.5866115518419732,0.5730654950955203,-2.4875412799835237,-1.039002279389499,0.7257871965024214
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12057855359697549,-0.47158457810495535,0.586716389181249,0.5730654950955203,-2.4875412799835237,-1.0386516951223972,0.9447903657507485
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12043221766390676,-0.47159840370650186,0.5866667390601813,0.5730654950955203,-2.4875412799835237,-1.038300807677765,0.9447903657507485
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12025910219693327,-0.4716164672041776,0.5864611559534104,0.5730654950955203,-2.4875412799835237,-1.037909380719418,0.9447903657507485
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12038830578310948,-0.4715992905896177,0.5866113558385337,0.5730654950955203,-2.4875412799835237,-1.0375177445831039,0.9447903657507485
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.1203223613130381,-0.47157226967429583,0.5865839643579728,0.5730654950955203,-2.4875412799835237,-1.0371670661671342,0.9447903657507485
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12064232546767308,-0.4715786458649637,0.5866389065718858,0.5730654950955203,-2.4875412799835237,-1.0368785958503344,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12056280621610464,-0.47157535594607997,0.5867757414725313,0.5730654950955203,-2.4875412799835237,-1.0362805920723164,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12072682953970557,-0.4715881286921251,0.5868629752529682,0.5730654950955203,-2.4875412799835237,-1.0360331572902908,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12078693812240747,-0.4715987101953858,0.5867832876049218,0.5730654950955203,-2.4875412799835237,-1.0357857218223825,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12073263899642499,-0.47161615358764525,0.5866686255932789,0.5730654950955203,-2.4875412799835237,-1.0356001451603396,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12090056348386635,-0.4716036231816475,0.5866725089114095,0.5730654950955203,-2.4875412799835237,-1.03535274570045,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12081787784050953,-0.4716092295862813,0.5867227225423611,0.5730654950955203,-2.4875412799835237,-1.035063738792156,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12079074942203889,-0.47161345933652626,0.58675947318712,0.5730654950955203,-2.4875412799835237,-1.034857936153489,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.1207006526246083,-0.47161388495896284,0.5866140263853858,0.5730654950955203,-2.4875412799835237,-1.0347134959938113,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12055910592520004,-0.4716118342326769,0.5867432171519227,0.5730654950955203,-2.4875412799835237,-1.0344660949191284,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.1204738776533744,-0.4716176941779482,0.5867794900382954,0.5730654950955203,-2.4875412799835237,-1.0342187014650124,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12045803512216792,-0.4716115481085028,0.586783949116527,0.5730654950955203,-2.4875412799835237,-1.0339904876898405,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12053158633311663,-0.47161339009651276,0.586865033289074,0.5730654950955203,-2.4875412799835237,-1.0337009853297794,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12051431654684727,-0.4715912465292098,0.5868360860312213,0.5730654950955203,-2.4875412799835237,-1.0335297766755145,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.1202842800334837,-0.47162222430766404,0.5868417701309455,0.5730654950955203,-2.4875412799835237,-1.0332828035247383,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.12007511844696411,-0.4716375823536302,0.586752858071061,0.5730654950955203,-2.4875412799835237,-1.033196010077579,1.5675956528514388
-0.5561989712774119,-0.04118708473138312,0.11582992395969599,2.2529781174689973,0.1203492307111462,-0.47164513562452964,0.5867795022885126,0.5730654950955203,-2.4875412799835237,-1.0330507988960775,1.5675956528514388
