speed_vx,speed_vy,speed_vz,battery_percent,angle_phi,angle_psi,angle_theta,gps_amsl_altitude,landcover,distance_to_base,wifi_signal_mW
0.0,0.0,0.0,59.21,0.016068103,-0.002675661,0.124826677,252.9730072,,0.0,0.001725154
5.59346056,-1.417348742,-0.005663946,58.03,0.147707134,-0.640218616,0.456911504,283.4259033,,50.68899657,3.65e-06
14.19568443,0.387918979,-0.112640209,55.45,-0.220592186,2.863334656,-0.431712091,288.2963867,,39.32665457,1.33e-06
-13.08304691,0.522633672,0.050238959,54.67,0.178086013,-0.208184436,0.49103269,288.3231812,,94.02515981,1.31e-07
8.897001266,-0.428321123,-0.151662737,53.69,0.177021295,-0.201686367,-0.491356522,288.2658997,,118.5035415,1.2e-07
14.60309887,1.839629412,-0.354429334,52.91,-0.295214176,-0.418381542,-0.261297375,288.3730164,,39.33563567,1.14e-06
10.54038906,0.077481382,-0.140997678,52.32,-0.153597027,2.93546772,-0.477790356,288.2667236,,47.20138525,8.95e-07
-4.162370682,7.567735672,0.067262411,51.67,0.142621428,0.05141848,-0.493664593,288.2560425,,102.3019809,1.83e-07
12.29059315,0.040216219,0.016243182,51.14,0.205375612,-0.25519219,-0.483760625,288.2827759,,73.52114266,2.54e-07
-6.564202309,0.257004708,-0.089903563,50.29,-0.169279709,2.948640585,0.49113369,288.2744751,,36.79102624,1.08e-06
3.16119051,0.040736623,-0.155167371,47.75,-0.15655975,2.939610243,-0.457897544,302.7402649,,70.83033183,3.94e-08
-4.059485912,-0.823713779,-0.222724557,47.03,0.12171194,-0.283804029,-0.519420207,302.6689453,,93.8116325,4.75e-07
6.395424843,0.423392773,-0.153075978,46.44,0.121215217,-0.167684525,-0.515533507,302.7525635,,136.3754285,4.09e-07
15.08662796,-2.261167049,0.002639485,45.66,0.09901385,-0.167054832,-0.503108144,302.7998047,,57.39161298,1.06e-06
-5.91684866,0.213828862,-3.711405754,44.51,-0.116549574,2.921458244,0.507381499,324.115509,,92.88077149,3.08e-08
15.67960644,-0.67598784,0.100732304,43.21,-0.171916246,2.933432341,-0.434842646,327.9115601,,78.71463122,1.17e-07
5.580296516,-0.385772824,-0.286991298,42.52,0.242533147,-0.107310452,-0.44498387,327.869873,,122.7502215,9.01e-07
13.01086712,-0.180342242,0.022639927,41.8,0.147980735,-0.108501963,-0.503031135,327.9451904,,76.72638351,5.33e-07
-8.617616653,-0.618000209,0.049784169,41.12,-0.1514422,3.012382507,-0.164980009,327.8983765,,105.4801191,2.6e-08
14.88369942,-1.379509687,-0.082353599,40.24,-0.347220749,3.029585838,-0.387226015,327.9043274,,79.16305793,1.37e-07
4.938854694,-0.403472275,-0.112713784,39.42,0.271825135,-0.171939,-0.461164057,327.8745422,,123.4948408,8.83e-07
12.68227768,-1.290257096,-0.159846395,38.47,0.225915879,-0.15921241,-0.428044051,328.0097961,,76.86718748,2.98e-07
-9.013773918,0.850428104,-1.31778729,37.69,-0.213075817,3.112299442,0.445416868,345.5990295,,114.6436301,3.5e-07
10.06043911,-0.275881827,0.169034556,36.22,-0.157424733,2.970793724,-0.48623094,352.6748352,,145.1290964,4.21e-07
16.27529716,-0.936407208,0.024694925,35.53,-0.313781589,2.974233627,-0.396778435,352.6947021,,100.1495753,7.76e-08
-3.836167097,1.705873013,-0.182584971,34.78,-0.180134028,0.28255704,-0.47059375,352.5552673,,163.6340592,1.34e-08
11.88654327,-0.921388328,0.241268456,33.77,0.212678432,-0.168657124,-0.49721089,352.7526245,,111.7112044,1.97e-08
-3.196811676,0.149045423,-0.219851524,32.66,-0.175266236,3.112792253,0.501316845,352.5958862,,118.7255612,3.4e-08
9.888348579,-0.083631359,0.104200341,31.35,0.204115167,-0.246761322,-0.490470529,368.8803101,,173.1589271,1.63e-07
15.73013592,-0.310055643,0.041396916,30.37,-0.211411715,2.904447794,-0.425297201,373.5028687,,138.0394229,3.26e-07
16.57400703,-0.591946304,-0.085004605,29.75,-0.268392265,2.896648645,-0.416035324,373.4763184,,130.3450785,5.02e-08
16.47110748,-1.127839804,-0.084166065,29.0,-0.309333086,2.901294708,-0.386265635,373.4819946,,215.5353166,1.07e-07
12.35311604,-0.95805943,0.015250076,27.5,0.217686728,-0.338118851,-0.471286595,373.495636,,213.3250612,1.89e-07
11.3009367,0.650725543,-0.004650402,26.16,0.315165043,-0.337246329,-0.427648991,373.5068054,,125.612698,8.65e-08
13.17490387,1.130448103,-0.000146376,25.24,0.225862443,-0.336218536,-0.494221002,373.5373535,,152.0153931,4.19e-08
3.988834381,0.031881165,0.040142067,24.27,-0.192583859,2.852077484,0.272980303,373.4358521,,203.2530426,1.54e-07
16.41095734,-0.44615221,0.07292413,23.35,-0.164279476,2.858579874,-0.365550697,373.4586182,,124.5976264,1.74e-07
13.92016506,-1.313492894,-0.229827344,22.66,-0.248426348,2.893460274,0.315199554,373.4612427,,153.4344607,4.1e-08
9.55981636,-0.162610009,-0.029621013,21.72,0.186097458,-0.255028695,-0.485175043,373.4924622,,197.9764219,2.5e-07
12.59923935,-1.658700585,1.453406692,20.35,0.153419286,-0.253121167,-0.500811696,373.309906,,121.749277,1.85e-07
-4.229182243,-0.156690046,0.122946523,19.27,-0.176315174,3.02834487,-0.262934536,352.0959167,,115.9020663,3.7e-07
