speed_vx,speed_vy,speed_vz,battery_percent,angle_phi,angle_psi,angle_theta,gps_amsl_altitude,landcover,distance_to_base,wifi_signal_mW
-0.5404270844289353,-0.06519802324401254,0.28896481610563257,1.7820066210108596,-0.11554731613554717,0.29612448876207775,0.5960059340200089,-6.483881358197685,-0.3321452930809838,-1.9470648521601008,6.999979879176961
-0.2533298101625941,1.0039551115888945,-3.3495080170738816,1.5944094237397952,1.7466220868740974,1.3859391290235878,-0.12397276499862049,-1.9098721223479367,-0.6043955333112986,-1.552652956318464,-0.13972659134106724
0.12409435440108704,2.1690637478033508,-3.313375790196438,1.5652276374976306,1.9861064332423175,1.3832628499380832,-0.05350589635874845,-1.2275317710413218,-0.6043955333112986,-1.4768250376909533,-0.13827429292786217
0.22931669901269966,2.7609877098163795,-3.266826410453149,1.5360458512554642,2.1739759140122508,1.3840986685277832,-0.12341441370199843,-0.6019909982452796,-0.6043955333112986,-1.3580587020107335,-0.13702946571654356
0.2509649711155013,2.805404328451216,-3.247481990113721,1.5068640650132996,2.4765772666528765,1.1674684166982625,0.27400893703795703,0.002551440874273323,-0.6043955333112986,-1.2056622738157297,-0.13304601864032392
0.2534174866426261,2.679552419107048,0.15827072619690696,1.481851105377157,1.1496224124014163,1.1646293158864838,-0.6656788802923983,0.23327013672196564,-0.6043955333112986,-1.069472184242255,-0.1348302709765473
0.7711358062522526,1.967232893325501,0.361347254073341,1.4651757989530638,0.5402766864367788,1.1618121012237888,-0.9312047129206212,0.24098886223650304,-0.6043955333112986,-0.9386032860458631,-0.13777636204333474
0.8725489104611722,0.7418751010035336,0.2171747908726087,1.3984745732566852,0.31574363997371896,1.184261745356751,-0.9366250088924881,0.2731350229720045,-0.6043955333112986,-0.4767220517543491,-0.14249425717423236
0.5372168153703009,0.42656577929134476,0.14057872581021505,1.3817992668325902,-0.08656008295402333,1.174381240243759,-0.9378657573937418,0.269327812225901,-0.6043955333112986,-0.34826345738628744,-0.14384738435293573
-0.17078206302899854,0.23991568519569617,0.03329134865380728,1.3692927870145208,-0.5483576151409999,1.1558643832673237,0.9019279369175845,0.26343880057433283,-0.6043955333112986,-0.25799749947277195,-0.14389385790215828
-0.3180937572262588,-0.0994526311863245,0.16022300155048586,0.9273971667760156,-0.4194784779888871,1.4866199409852918,-0.8960111801309021,0.23201845285055298,-0.6043955333112986,-0.2107862551644536,-0.14388016480283378
0.5928659646983563,-0.8612395314289863,0.2503773647524611,0.9107218603519205,-0.8820745529357242,1.485988421498434,-0.8450232677416281,0.2345305149688096,-0.6043955333112986,-0.11616582368889546,-0.1438838992844677
0.2198313684893394,-0.7931264952007314,0.461370902337452,0.881540074109756,0.9654993344960792,1.4846870825041194,1.6782839920019887,0.23544754727432557,-0.6043955333112986,0.00555391502019465,-0.1437220717469963
0.14464165076426322,-1.6553555608214037,0.23454870423264107,0.8690335942916846,-2.106497058729786,1.4812118738428792,-0.42515198755877476,0.23406113262694006,-0.6043955333112986,0.055161429555648865,-0.14386315216427908
0.004296407084059599,-1.1712432863740607,0.36382544615453566,0.8523582878675895,1.745511431581128,1.4714332092071898,1.355193156698118,0.23235310441644969,-0.6043955333112986,0.1315189923295861,-0.14377393954746792
-0.7919733050598062,-0.07472063583617017,0.3612479077369725,0.6856052236266461,-0.056543615140341,1.4431481894524218,0.14677625125501068,0.23541929945506165,-0.6043955333112986,0.12948180780862656,-0.14356480857596637
-0.7559044756533067,-0.05402132423994682,0.23260126596998193,0.6314104777483388,-0.02601687423725637,1.447139309814514,1.747105829373376,0.23387424983980398,-0.6043955333112986,0.07048947554705005,-0.14369551543315484
-0.8229909794918258,-0.08183842820488565,0.42314508356534725,0.5688780786579841,-0.48711510349208137,1.4490427807141624,-0.659528625572387,0.2321944694485775,-0.6043955333112986,0.009731394281189111,-0.14369095106671334
-0.9365382529826798,-0.07106735988463557,0.1553956398821197,0.1770083776917623,-0.18926555668202039,-0.8261935443769103,1.900032683260193,0.2336895388663522,2.1181068689918496,0.18443970550128194,-0.1438951027293696
-1.8206379361104037,-0.03667975869019663,0.21793784783326187,0.15199541805562158,-0.12857369815732464,-0.825237882020111,1.8963336079873665,0.23627331356030687,2.1181068689918496,0.31287619728489746,-0.14388846365090924
-1.740015880494633,-0.09505246305192697,0.5483832057503683,0.13532011163152646,-0.28806872243108333,-0.8348104819439216,-0.6578432986096335,0.241388710937057,2.1181068689918496,0.4785949691143025,-0.14392290387042236
-1.7564803948883418,-0.16275904300840285,0.388125926558622,0.12281363181345512,-1.1063363987323698,-0.8275761620912956,1.58617565081382,0.24128005616666376,2.1181068689918496,0.5988205605990491,-0.14393908662416952
-1.792236235355849,-0.8329041553062633,0.2686251882331178,0.09780067217731439,-1.077873949253066,-0.8215975559706998,1.7773832791930877,0.2357126580782045,2.1181068689918496,0.795631737256715,-0.14394738547224498
-2.0634894818405294,-0.7165073137304356,0.21444710944178627,0.0644500593291261,-0.48055386007180917,-0.8231178445512267,1.4570832218531764,0.23732072589373296,2.1181068689918496,0.9887268176678405,-0.14392248892801862
-1.9187864422624803,-0.3662117960862137,0.2595491698317933,0.05194357951105476,0.16661144933867056,-0.8221421490094609,1.7499458943822241,0.23671661989659276,2.1181068689918496,1.1862295108529464,-0.14393078777609405
-0.9992717133965943,-0.26033959563208303,0.21899875512216904,0.03109944648093584,0.25690264594260886,-0.8482050257916124,0.010382280531012733,0.23065811420874707,2.1181068689918496,1.3234106092431257,-0.14394365099061102
-0.8671087314363168,-0.027427111982270477,0.3600486549533091,-0.2357054563045764,-0.1198549023954738,-0.895919323374605,-0.7133351609973425,0.23291158096416958,2.1181068689918496,1.3738281633138167,-0.1439661408688955
-1.4717074822684755,-0.06954502949275325,0.2824133944416163,-0.5275233187262294,-0.18698702098642708,-0.9038427896760395,1.9005296717586884,0.23622550517650817,-0.6043955333112986,1.4424523829673814,-0.1439046464046564
-0.9770832218961883,-0.06264774040060123,0.22685555577796182,-0.6025621976346555,-0.16094465285645337,-0.9045587644986397,1.4634408978256292,0.23477172158078918,-0.6043955333112986,1.5331484424743447,-0.1439208291584035
-0.6494785201526537,-0.0623963539250478,0.19282119274632462,-0.6150686774527249,-0.383652054853221,-0.9035117627815976,-0.6747194738544726,0.23299198079459674,-0.6043955333112986,1.6030307474188625,-0.14393576708493933
-0.062004676752054615,-0.07407414733800725,0.28752240335726825,-0.8276788343599298,-0.09519068419645604,-0.7570373330873543,-0.17737452426218192,0.2359321394326672,-0.3321452930809838,1.5527122525106467,-0.14391377513753936
0.3049119751221861,-0.07141000924534288,0.3111769958039115,-0.8401853141780012,-0.2238407809541957,-0.7580913950196517,-0.4630941530791695,0.23774882241354678,-0.3321452930809838,1.4621423665757403,-0.1439100406559054
0.5975776209756402,-0.07175738285494515,0.29604253366452593,-0.8568606206020963,-0.1443711257795025,-0.7567347225043914,-0.556768543880197,0.2371208051038091,-0.3321452930809838,1.3370844474079453,-0.14393493720013179
0.6633701051018588,-0.06594737310335605,0.31785614989048316,-0.8777047536322133,-0.16362636749669407,-0.7584061834930361,-0.8894219313995305,0.23871583491654572,-0.3321452930809838,1.2122316418925814,-0.14392124410080728
0.9854662919652677,-0.07762697085145788,0.3603099625853613,-0.8943800600563084,-0.09698770491146072,-0.7550390811853614,-0.8799299428186044,0.23986755839299645,-0.3321452930809838,1.0561502858621044,-0.14388057974523755
1.1417697894130545,-0.040488971190334046,0.22530439334514762,-0.9152241930864273,-0.11632650581342033,-0.7572486043100741,-0.8842775668026212,0.2374880552370324,-0.3321452930809838,0.8381376403648394,-0.14387394066677717
1.1979441627791587,-0.03648810269890715,0.280184722404542,-0.9360683261165442,-0.13619111489373648,-0.7566084366702738,-0.8560272530888013,0.236525386361398,-0.3321452930809838,0.6077083413498964,-0.14383618090803385
1.2319824040451943,-0.06278705710460304,0.1563586886147696,-0.9652501123587107,-0.15312660114597612,-0.7558687227344729,-0.8669924642700753,0.23578654246758682,-0.3321452930809838,0.3738680078902978,-0.14387726020600736
1.2308030403750545,-0.05673824545966752,0.20281557592132854,-0.9860942453888277,-0.12023870026698258,-0.7559337630334863,-0.7923058351570802,0.236933922316673,-0.3321452930809838,0.1777575824267312,-0.14375817173612454
1.2280376380392988,0.009625459101953657,0.2448183474921356,-1.0069383784189465,-0.2093217987821539,-0.759562350929066,-0.8563990490202255,0.23822907094452384,-0.3321452930809838,-0.03643027973008818,-0.14375319242727927
1.2351603799911202,-0.028730108948834435,0.17450215352897447,-1.0236136848430417,-0.23105828251419808,-0.7584268340859426,-0.7992920980500466,0.2354171205206792,-0.3321452930809838,-0.24880092673313547,-0.14358555569615503
1.2313675078444228,-0.04598436569684117,0.15282039542648773,-1.0444578178731587,-0.09888856160121262,-0.7573853039061712,-0.866639398022115,0.2353845290740548,-0.3321452930809838,-0.437350384817012,-0.14351501548751364
